candidate_id,source_page,expose,kind,initial_disposition,final_resolution,review_evidence,old_string,new_string,authority
SGA5-EXACT-0083,455,XV,dropped middle term of equality in displayed Hom chain,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\Hom_X(F,\fr_{X*}F)\longrightarrow
\Hom_X(F,g_*\fr_{X'*}g^*F)","\Hom_X(F,\fr_{X*}F)\longrightarrow
\Hom_X(F,\fr_{X*}g_*g^*F)=
\Hom_X(F,g_*\fr_{X'*}g^*F)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0084,455,XV,missing arrow label (alpha) on adjunction morphism,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/late_residual.md,morphisme d'adjonction $F\to g_*g^*F$,morphisme d'adjonction $F\xrightarrow{\alpha} g_*g^*F$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0085,456,XV,punctuation: comma should be semicolon,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"on a $\psi_U=\id_U$, il en résulte que $\psi_F(U)$",on a $\psi_U=\id_U$; il en résulte que $\psi_F(U)$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0086,456,XV,letter case: lowercase 'modules' should be capital 'Modules',already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"est un complexe de $\Lambda$-modules, on définit immédiatement","est un complexe de $\Lambda$-Modules, on définit immédiatement",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0087,456,XV,punctuation/parens: missing parentheses and wrong sentence separator,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"sur la composante de degré $i$, grâce à la proposition 1a). Dans ce cas le couple",sur la composante de degré $i$ (grâce à la proposition 1a)); dans ce cas le couple,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0088,456,XV,parens: missing parentheses around 'au sens habituel',already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"est bien une correspondance au sens habituel sur $(X,F^\bullet)$","est bien une correspondance (au sens habituel) sur $(X,F^\bullet)$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0089,456,XV,missing parenthetical reference,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/late_residual.md,cette correspondance est fonctorielle en $F^\bullet$ et compatible avec le changement de la base $X$.,"cette correspondance est fonctorielle en $F^\bullet$ et compatible avec le changement de la base $X$ (proposition 1a),b)).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0090,456,XV,missing parentheses around functor argument,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"H^0(X,F)\longrightarrow H^0(X,\fr_X^*F)\longrightarrow H^0(X,F),","H^0(X,F)\longrightarrow H^0(X,\fr_X^*(F))\longrightarrow H^0(X,F),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0091,456,XV,"parens + spurious word: parenthetical lost to commas, spurious 'est'",already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"où la première flèche est l'application canonique, caractère contravariant de $H^0(X,F)$ par rapport à $X$, et la seconde est $H^0(X,\Fr^*_{F/X})$, est l'identité","où la première flèche est l'application canonique (caractère contravariant de $H^0(X,F)$ par rapport à $X$) et la seconde $H^0(X,\Fr^*_{F/X})$, est l'identité",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0092,457,XV,"RGamma subscript notation: source writes R\Gamma_X(F) with X as subscript on Gamma and F as sole argument; transcription used \RGamma(X,F) (X as argument).",already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/late_residual.md,"de $\RGamma(X,F)$ défini par",de $\RGamma_X(F)$ défini par,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0093,457,XV,RGamma subscript notation in item c) display chain.,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\RGamma(X,F)\longrightarrow \RGamma(X,\fr_X^*F)\longrightarrow \RGamma(X,F),","\RGamma_X(F)\longrightarrow \RGamma_X(\fr_X^*F)\longrightarrow \RGamma_X(F),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0094,457,XV,RGamma subscript notation in the 'se factorisent ainsi' display (pushforward fr_{X*} term).,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\RGamma(X,F)\longrightarrow \RGamma(X,\fr_{X*}F)
\longrightarrow \RGamma(X,F).","\RGamma_X(F)\longrightarrow \RGamma_X(\fr_{X*}F)
\longrightarrow \RGamma_X(F).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0095,461,XV,missing subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\fr_{\overline X}=\overline{\fr}_X\circ f=f\circ\overline{\fr}_X,","\fr_{\overline X}=\overline{\fr}_X\circ f_X=f_X\circ\overline{\fr}_X,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0096,462,XV,wrong word (prolongement vs plongement),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/late_residual.md,"un point géométrique de $X$, défini par un prolongement de $\mathbb F_q$ dans $\bar{\mathbb F}_p$","un point géométrique de $X$, défini par un plongement de $\mathbb F_q$ dans $\bar{\mathbb F}_p$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0097,462,XV,delimiters changed (parentheses replaced by commas),already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"celle de sa fibre $F_{\bar x}$, espace vectoriel de dimension finie sur $\Omega$, munie d'un automorphisme",celle de sa fibre $F_{\bar x}$ (espace vectoriel de dimension finie sur $\Omega$) munie d'un automorphisme,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0098,463,XV,punctuation: period should be colon introducing the Proposition,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,Les premières propriétés formelles de la fonction $L$ sont réunies dans l'énoncé suivant.,Les premières propriétés formelles de la fonction $L$ sont réunies dans l'énoncé suivant :,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0099,464,XV,punctuation,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,une suite exacte de $\Omega$-faisceaux constructibles sur $X$; alors on a,"une suite exacte de $\Omega$-faisceaux constructibles sur $X$, alors on a",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0100,467,XV,missing closing parenthesis,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"et la multiplicativité de $L_F$ par rapport à $F$ (n\textsuperscript{o}~1, proposition 1a) donnent enfin","et la multiplicativité de $L_F$ par rapport à $F$ (n\textsuperscript{o}~1, proposition 1a)) donnent enfin",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0101,469,XV,"summation index letter (source uses n, transcription wrote m)",propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\sum_{m=1}^{\infty}\Tr(f_{F_{\bar x}}^{-m d(x)})\,t^{m d(x)}/m","\sum_{n=1}^{\infty}\Tr(f_{F_{\bar x}}^{-n d(x)})\,t^{n d(x)}/n",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0102,470,XV,punctuation: missing comma,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,Dans le cas général il faudrait remplacer,"Dans le cas général, il faudrait remplacer",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0103,471,XV,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\sum_{\bar x\in\bar X^{\bar{\fr}_X^n}}\Tr(f_{F_{\bar x}}^n),\sum_{\bar x\in\bar X^{\bar{\fr}_X^n}}\Tr(\fr^n_{F_{\bar x}}),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0104,471,XV,A,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,f^{-n}_{F_{\bar x}}=\fr^n_{F_{\bar x}}=(\Fr^*_{F_{\bar x}/X})^n,f^{-n}_{F_{\bar x}}=\fr^n_{F_{\bar x}}=(\Fr^*_{F_{\bar x}/\bar x})^n,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0105,471,XV,A,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/late_residual.md,point géométrique défini par un prolongement de $\mathbb F_q$,point géométrique défini par un plongement de $\mathbb F_q$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0106,472,XV,dropped operator symbol (missing h) in formula (3) RHS,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\sum_{x\in X^h}\Tr((h_{F_\nu})_x)=\Tr^*_{R\Gamma_X(F_\nu)},","\sum_{x\in X^h}\Tr((h_{F_\nu})_x)=\Tr^*h_{R\Gamma_X(F_\nu)},",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0107,472,XV,spurious subscript added (F_\nu should be F),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/late_residual.md,"s'écrive $F=(F_\nu)_{\nu\in\mathbb N}$, avec $F_\nu$ annulé par $\ell^{\nu+1}$","s'écrive $F=(F_\nu)_{\nu\in\mathbb N}$, avec $F$ annulé par $\ell^{\nu+1}$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0108,473,XV,missing parentheses (and spurious comma) on parenthetical aside,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"degrés $[a,b]$ indépendant de $\nu$, et muni","degrés $[a,b]$ (indépendant de $\nu$) et muni",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0109,475,XV,spurious subscript,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/late_residual.md,en un endomorphisme de $K'_\nu$ au sens de $D^-(A)$,en un endomorphisme de $K'$ au sens de $D^-(A)$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0110,476,XV,punctuation: parenthetical aside rendered with commas instead of parentheses,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"est évident, sans aucune hypothèse sur l'idéal $I$.",est évident (sans aucune hypothèse sur l'idéal $I$).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0111,477,XV,dropped parentheses (parenthetical word lost),already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,à l'idéal nilpotent trace sur $B$,à l'idéal (nilpotent) trace sur $B$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0112,478,XV,missing subscript,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/late_residual.md,"opérateur d'homotopie $k_0=(k_0^i)$, avec $k_0^i:M^i\to M^{i-1}$","opérateur d'homotopie $k_0=(k_0^i)_i$, avec $k_0^i:M^i\to M^{i-1}$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0113,478,XV,missing subscript,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/late_residual.md,On obtient ainsi un opérateur d'homotopie $k=(k^i)$ dans $L$.,On obtient ainsi un opérateur d'homotopie $k=(k^i)_i$ dans $L$.,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0114,478,XV,punctuation (parentheses vs commas),already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"on peut, quitte à remplacer $L$ par un complexe quasi-isomorphe, supposer que le complexe",on peut (quitte à remplacer $L$ par un complexe quasi-isomorphe) supposer que le complexe,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0115,479,XV,missing subscript on differential operator,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"f_0=h_0d_R+d_{T(L)}h_0,","f_0=h_0d_{R_0}+d_{T(L)}h_0,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0116,480,XV,punctuation/parenthesization,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"il en résulte, lemme 3(ii), qu'il en est de même de $L'$",il en résulte (lemme 3(ii)) qu'il en est de même de $L'$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0117,480,XV,punctuation/parenthesization,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/late_residual.md,"est un quasi-isomorphisme, étant surjectif et de noyau $R$ acyclique;","est un quasi-isomorphisme (étant surjectif et de noyau $R$ acyclique),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0118,481,Index,letter swap (Greek Lambda vs Latin A),already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/late_residual.md,"\sgaindexentry{$\Lambda$-faisceau constructible}{VI 1.4.1, 1.4.3}","\sgaindexentry{$A$-faisceau constructible}{VI 1.4.1, 1.4.3}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0119,483,Index,superscript zero vs opposite-mark (A^0 -> A^circ),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\sgaindexentry{$A^0$, $A^e$, $A_\natural$, $G_\natural$}{III B 5.1}","\sgaindexentry{$A^\circ$, $A^e$, $A_\natural$, $G_\natural$}{III B 5.1}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0120,483,Index,superscript zero vs opposite-mark (N^0 -> N^circ),propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\sgaindexentry{$\Hom_{AR}(N^0,C)$}{V 2.4.2}","\sgaindexentry{$\Hom_{AR}(N^\circ,C)$}{V 2.4.2}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0121,483,Index,spurious underline on second (non-derived) Hom_S,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\sgaindexentry{$R\underline{\Hom}_S(L_1,L_2)$, $\underline{\Hom}_S(L_1,L_2)$}{III 3.1.2, 6.4.3}","\sgaindexentry{$R\underline{\Hom}_S(L_1,L_2)$, $\Hom_S(L_1,L_2)$}{III 3.1.2, 6.4.3}",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0122,79,III,missing emphasis (\emph) — source underlines the term,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,1.7.2 fournit une flèche de Künneth,1.7.2 fournit une \emph{flèche de Künneth},LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0123,82,III,TYPE A (transcription error: source-faithful text omitted; transcriber silently grammar-corrected plural to singular),already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,Soit $X$ un $S$-schéma. Rappelons que pour,Soient $X$ un $S$-schéma. Rappelons que pour,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0124,87,III,missing word (dropped 'de'),already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,tensorise le carré 2.6.3 par,tensorise le carré de 2.6.3 par,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0125,89,III,missing emphasis (underline rendered as \emph),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Si $X_1$ est lisse, purement de dimension relative $r_1$, il en est de même de $p_2$, et par le théorème de dualité (SGA 4 XVIII 3.2.5), on a","Si $X_1$ est \emph{lisse}, purement de dimension relative $r_1$, il en est de même de $p_2$, et par le théorème de dualité (SGA 4 XVIII 3.2.5), on a",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0126,102,III,operator (^! -> ^* on first RHom argument),already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"d''_*\uRHom(d_2''{}^!M_2,d_1''{}^!M_1)","d''_*\uRHom(d_2''{}^*M_2,d_1''{}^!M_1)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0127,103,III,prose enumeration of arrows (1)-(13),already-propagated-or-not-bilingual-exact,reviewed-current-equivalent,audit_evidence/middle_residual.md,"Les flèches sont les suivantes: les flèches horizontales marquées par un isomorphisme dans les parties de Künneth sont les isomorphismes de Künneth, les autres flèches horizontales sont celles de 4.2.1 ou les flèches d'évaluation correspondantes; $(8)$ est le produit tensoriel des flèches 3.7.3 relatives aux faces contenant $f$, $(9)$ et $(10)$ sont définies par 3.7.3, $(11)$ et $(12)$ par les isomorphismes $f_*P\longrightarrow E$, $f_*Q\longrightarrow F$ de 3.3.1, et $(13)$ par la flèche d'adjonction $f_*K_X\longrightarrow K_Y$.","où les flèches sont les suivantes: $(1)$ est déduit de 4.2.2 par application de $f_*$, $(2)$ est défini par 4.1.2, $(3)$ est donné par 4.2.2, $(4)$ par la flèche canonique $f_*P\otimes^{\mathbf L}f_*Q\longrightarrow f_*(P\otimes^{\mathbf L}Q)$, $(5)$ par 4.1.2, $(6)$ par 4.2.2, $(7)$ par 4.1.2, $(8)$ est produit tensoriel de flèches 3.7.3, $(9)$ et $(10)$ sont définis par 3.7.3, $(11)$ et $(12)$ par les isomorphismes $f_*P\longrightarrow E$, $f_*Q\longrightarrow F$ (3.3.1), $(13)$ par la flèche d'adjonction $f_*K_X\longrightarrow K_Y$.",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0128,149,III B,tensor-subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"H_A^0(X\times_SY,DL\lten_{\Lambda}M)","H_A^0(X\times_SY,DL\lten_SM)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0129,149,III B,tensor-subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"H_z^0(B,b^*(DL\lten_{\Lambda}M))","H_z^0(B,b^*(DL\lten_SM))",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0130,149,III B,spurious-superscript,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Soient $P,Q\in\Ob D_{\mathrm{ctf}}^b(Z)$","Soient $P,Q\in\Ob D_{\mathrm{ctf}}(Z)$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0131,149,III B,reference-number,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,(SGA $4^{1/2}$ Cycle I 2.1),(SGA $4^{1/2}$ Cycle 1.2.1),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0132,149,III B,tensor-subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"H_A^0(Z,P)\otimes H_B^0(Z,Q)\longrightarrow H_z^0(Z,P\lten_{\Lambda}Q)","H_A^0(Z,P)\otimes H_B^0(Z,Q)\longrightarrow H_z^0(Z,P\lten Q)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0133,149,III B,tensor-subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"H_z^0(Z,P\lten_{\Lambda}Q),","H_z^0(Z,P\lten Q),",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0134,149,III B,tensor-subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,a'{}^!P\lten_{\Lambda} b'{}^!Q\longrightarrow c^!(P\lten_{\Lambda}Q),a'{}^!P\lten_Z b'{}^!Q\longrightarrow c^!(P\lten Q),LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0135,149,III B,tensor-subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"a'{}^!P\lten_{\Lambda} b'{}^!Q\longrightarrow a'{}^!b^*P\lten_{\Lambda} a^*b'{}^!Q,","a'{}^!P\lten_Z b'{}^!Q\longrightarrow a'{}^!b^*P\lten a^*b'{}^!Q,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0136,149,III B,tensor-subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"a'{}^!b^*P\lten_{\Lambda} a^*b'{}^!Q
 \longrightarrow a'{}^!(b^*P\lten_{\Lambda} b'{}^!Q)","a'{}^!b^*P\lten a^*b'{}^!Q
 \longrightarrow a'{}^!(b^*P\lten b'{}^!Q)",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0137,149,III B,tensor-subscript+paren,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv, \longrightarrow a'{}^!b'{}^!(P\lten_{\Lambda}Q)., \longrightarrow a'{}^!b'{}^!(P\lten Q)).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0138,149,III B,punctuation-paren,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,dérive du produit évident au niveau des sections de faisceaux. Cette assertion se vérifie aisément,dérive du produit évident au niveau des sections de faisceaux (cette assertion se vérifie aisément,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0139,149,III B,punctuation-paren,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"image directe de $u$ (resp. $v$) par la flèche déduite de la flèche d'adjonction $f_*f^!\to 1$ (resp. $g_*g^!\to 1$), où $f:A\to A'$ (resp. $g:B\to B'$) est la projection.",image directe de $u$ (resp. $v$) (par la flèche déduite de la flèche d'adjonction $f_*f^!\to 1$ (resp. $g_*g^!\to 1$) où $f:A\to A'$ (resp. $g:B\to B'$) est la projection).,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0140,149,III B,missing-quotes,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,en une flèche de changement de base,en une ``flèche de changement de base'',LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0141,149,III B,missing-quotes,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,suivie de flèches de projection,suivie de ``flèches de projection'',LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0142,149,III B,tensor-subscript,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Prenant $P=DL\lten_{\Lambda}M'$, $Q=L\lten_{\Lambda}DM$,","Prenant $P=DL\lten_SM'$, $Q=L\lten_SDM$,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0143,176,III B,diagram arrow label: derived tensor -> plain tensor with K subscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\arrow[d,""5.10.5""'] & M\lten_KB_\natural \arrow[d,""M\lten\Tr_{B/A}""]","\arrow[d,""5.10.5""'] & M\lten_KB_\natural \arrow[d,""M\otimes_K\Tr_{B/A}""]",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0144,176,III B,punctuation: semicolon -> comma,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,inutiles; et l'on,"inutiles, et l'on",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0145,176,III B,missing quotation marks around 'produit tensoriel',already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,les flèches produit tensoriel,les flèches ``produit tensoriel'',LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0146,176,III B,"prose: parenthetical (sur K), '(resp. inférieure) de (*)', 'par (2) (resp. (3))' restored from source",already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"au produit tensoriel sur $K$ de 5.10.1 par $\uHom_K(L,M)\otimes_KL$. D'autre part, la flèche horizontale supérieure, respectivement inférieure, du carré s'identifie par ces isomorphismes au produit tensoriel sur $K$ de","au produit tensoriel (sur $K$) de 5.10.1 par $\uHom_K(L,M)\otimes_KL$. D'autre part, la flèche horizontale supérieure (resp. inférieure) de (*) s'identifie par (2) (resp. (3)) au produit tensoriel (sur $K$) de",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0147,187,III B,dropped_parenthetical_text,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"Il résulte aussitôt de la définition que, pour $X=S$, 6.5.3 coïncide avec la flèche","(où l'on a identifié $KA_X\lten_{A^e}A$ à $KA_{X,L_{\natural}}$ grâce à 6.3.2 $K_X\otimes A=KA_X$). Il résulte aussitôt de la définition que, pour $X=S$, 6.5.3 coïncide avec la flèche",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0148,193,III B,dropped quotation marks,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,est le morphisme de Gysin défini par la flèche d'adjonction,est le morphisme ``de Gysin'' défini par la flèche d'adjonction,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0149,195,III B,intersection-product dot transcribed as comma,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"$(C,X)$",$(C\cdot X)$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0150,195,III B,intersection-product dot transcribed as comma + missing parentheses around second factor,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"$(c_2^{-1}(X-U),X-U)$",$(c_2^{-1}(X-U)\cdot(X-U))$,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0151,198,III B,shriek/star superscript,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,\Tr_{c_2}:c_{2!}c_2^!L_2\longrightarrow L_2,\Tr_{c_2}:c_{2!}c_2^*L_2\longrightarrow L_2,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0152,198,III B,shriek/star superscript + spurious prime,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,"\Tr_{c_2}:c_2^!L_2\longrightarrow c_2'{}^!L_2,","\Tr_{c_2}:c_2^*L_2\longrightarrow c_2^!L_2,",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0153,198,III B,dropped parentheses,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,",d_2^!f_*f^*M).",",d_2^!(f_*f^*M)).",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0154,198,III B,spelling/agreement,already-propagated-or-not-bilingual-exact,reviewed-source-language-only,audit_evidence/middle_residual.md,"D'après 6.18.3, $a$, composée avec $N_G^{-1}$","D'après 6.18.3, $a$, composé avec $N_G^{-1}$",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0155,199,III B,wrong-arrow,propagated-exact,propagated-exact,SOURCE_FORMULA_COMPARISON_EXACT.csv,i:V\to Y,i:V\hookrightarrow Y,LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0156,199,III B,wrong-condition,already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"telle que
\[
d_1^{-1}(V)\subset d_2^{-1}(V),
\]
et que","telle que $(fc_1)^{-1}(V)$ soit connexe, que",LNM 589 scan-derived patch retained in final French authority
SGA5-EXACT-0157,202,III B,"paraphrase/label restoration: source refers to diagram arrows by their numbers (2) and (1), not by position",already-propagated-or-not-bilingual-exact,propagated-reviewed-nonexact,audit_evidence/middle_residual.md,"où la flèche verticale est le produit tensoriel externe, la flèche horizontale supérieure est donnée par","où (2) est le produit tensoriel externe, (1) est donné par",LNM 589 scan-derived patch retained in final French authority
