candidate_id,source_page,expose,kind,old_string,new_string,english_old_count_at_review,final_french_new_count,disposition,patch_record,authority,evidence
SGA5-EXACT-0106,472,XV,dropped operator symbol (missing h) in formula (3) RHS,"\sum_{x\in X^h}\Tr((h_{F_\nu})_x)=\Tr^*_{R\Gamma_X(F_\nu)},","\sum_{x\in X^h}\Tr((h_{F_\nu})_x)=\Tr^*h_{R\Gamma_X(F_\nu)},",1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source mid image formula (3) RHS reads 'Tr^*' followed by 'h' subscripted with 'RΓ_X(F_ν)', i.e. the trace of the endomorphism h_{RΓ_X(F_ν)}. The TeX dropped the operator 'h' and attached the subscript directly to Tr^*. The same notation appears correctly elsewhere on the page region: line 15140 '\Tr^*h_\nu' and line 15151 'h_{R\Gamma_X(F_\nu)}'."
SGA5-EXACT-0107,472,XV,spurious subscript added (F_\nu should be F),"s'écrive $F=(F_\nu)_{\nu\in\mathbb N}$, avec $F_\nu$ annulé par $\ell^{\nu+1}$","s'écrive $F=(F_\nu)_{\nu\in\mathbb N}$, avec $F$ annulé par $\ell^{\nu+1}$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source mid image reads 'F = (F_ν)_{ν∈N}, avec F annulé par ℓ^{ν+1}'. The standalone F after 'avec' carries no subscript in the typescript (clear space before 'annulé'), unlike the parenthesized (F_ν) earlier in the same line. The TeX added a spurious '_\nu' to this second F."
SGA5-EXACT-0108,473,XV,missing parentheses (and spurious comma) on parenthetical aside,"degrés $[a,b]$ indépendant de $\nu$, et muni","degrés $[a,b]$ (indépendant de $\nu$) et muni",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p473 mid image): 'nul en dehors d'un intervalle de degrés [a,b] (indépendant de ν ) et muni d'un endomorphisme'. The qualifier 'indépendant de ν' is parenthetical in the typescript with NO comma after the closing paren. The LaTeX dropped both parentheses and inserted a comma: 'degrés $[a,b]$ indépendant de $\nu$, et muni'. Patch restores the parentheses and removes the comma to match the source. The phrase occurs exactly once in the file (line 15128)."
SGA5-EXACT-0109,475,XV,spurious subscript,en un endomorphisme de $K'_\nu$ au sens de $D^-(A)$,en un endomorphisme de $K'$ au sens de $D^-(A)$,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p475_bot.png) reads 'L'isomorphisme v de D^-(A) permet de transporter h_\nu en un endomorphisme de K' au sens de D^-(A)' with a BARE K' (no subscript), in clear contrast to every neighboring occurrence which carries an explicit \nu subscript (K'_\nu -> K'_{\nu-1}, h''_\nu : K'_\nu -> K'_\nu, L = K'_\nu). The TeX adds a spurious _\nu. Mathematically consistent: at this point one transports the endomorphism onto the whole inverse-limit object K', not a single stage K'_\nu."
SGA5-EXACT-0110,476,XV,punctuation: parenthetical aside rendered with commas instead of parentheses,"est évident, sans aucune hypothèse sur l'idéal $I$.",est évident (sans aucune hypothèse sur l'idéal $I$).,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p476_bot) reads: «...est libre est évident (sans aucune hypothèse sur l'idéal I). On passe au cas général...» with an opening parenthesis before 'sans' and a closing parenthesis after 'I' before the period. The TeX dropped both parentheses, substituting a comma before 'sans' and placing the period directly after $I$."
SGA5-EXACT-0111,477,XV,dropped parentheses (parenthetical word lost),à l'idéal nilpotent trace sur $B$,à l'idéal (nilpotent) trace sur $B$,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p477_top.png) reads ""(dont l'existence est assurée par (i)) et à l'idéal (nilpotent) trace sur B du noyau..."" with ""nilpotent"" clearly enclosed in parentheses. The TeX transcription dropped both parentheses, giving ""à l'idéal nilpotent trace sur $B$""."
SGA5-EXACT-0112,478,XV,missing subscript,"opérateur d'homotopie $k_0=(k_0^i)$, avec $k_0^i:M^i\to M^{i-1}$","opérateur d'homotopie $k_0=(k_0^i)_i$, avec $k_0^i:M^i\to M^{i-1}$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,Source (p478_mid) clearly shows the homotopy operator as $k_o=(k_o^i)_i$ — the family-indexing subscript i appears below-right of the closing parenthesis. LaTeX dropped the trailing _i.
SGA5-EXACT-0113,478,XV,missing subscript,On obtient ainsi un opérateur d'homotopie $k=(k^i)$ dans $L$.,On obtient ainsi un opérateur d'homotopie $k=(k^i)_i$ dans $L$.,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,Source (p478_mid and p478_bot) clearly shows $k=(k^i)_i$ — the indexing subscript i is visible below-right of the closing parenthesis. LaTeX dropped the trailing _i.
SGA5-EXACT-0114,478,XV,punctuation (parentheses vs commas),"on peut, quitte à remplacer $L$ par un complexe quasi-isomorphe, supposer que le complexe",on peut (quitte à remplacer $L$ par un complexe quasi-isomorphe) supposer que le complexe,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,Source (p478_bot) reads: 'on peut (quite à remplacer L par un complexe quasi-isomorphe) supposer' with an opening parenthesis before 'quite' and a closing parenthesis after 'quasi-isomorphe'. LaTeX rendered the parenthetical as a comma-delimited clause. (Spelling 'quitte' retained — see typeB note.)
SGA5-EXACT-0115,479,XV,missing subscript on differential operator,"f_0=h_0d_R+d_{T(L)}h_0,","f_0=h_0d_{R_0}+d_{T(L)}h_0,",1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source (p479_bot.png) displayed equation reads f_o = h_o d_{R_o} + d_{T(L)} h_o : the 'd' after h_o carries the subscript R with a small 'o' below it (R_o), i.e. the differential of the complex R_0, not 'R'. TeX line 15259 has 'd_R', dropping the _0. Mathematically required: f_0 is a homotopy on the map f_0:R_0\to T(L), so the homotopy formula uses the differentials of source R_0 and target T(L); the very next sentence then lifts h_0 to h on the complex R, where d_R/d_L are the correct (lifted) differentials in line 15263 f=hd_R+d_Lh on the following page."
SGA5-EXACT-0116,480,XV,punctuation/parenthesization,"il en résulte, lemme 3(ii), qu'il en est de même de $L'$",il en résulte (lemme 3(ii)) qu'il en est de même de $L'$,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source p480 reads 'il en résulte (lemme 3(ii)) qu'il en est de même de L'.' with the cross-reference set off by parentheses, not commas. The TeX renders it as a comma-delimited aside."
SGA5-EXACT-0117,480,XV,punctuation/parenthesization,"est un quasi-isomorphisme, étant surjectif et de noyau $R$ acyclique;","est un quasi-isomorphisme (étant surjectif et de noyau $R$ acyclique),",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source p480 reads 'est un quasi-isomorphisme (étant surjectif et de noyau R acyclique), donc on voit que' — the parenthetical aside is in round brackets and followed by a comma. The TeX uses a comma + semicolon with no parentheses."
SGA5-EXACT-0118,481,Index,letter swap (Greek Lambda vs Latin A),"\sgaindexentry{$\Lambda$-faisceau constructible}{VI 1.4.1, 1.4.3}","\sgaindexentry{$A$-faisceau constructible}{VI 1.4.1, 1.4.3}",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source image p481_bot shows the index entry reading 'A-faisceau constructible' with a typewriter capital Latin 'A' (flat serifed top, crossbar, identical to the 'A' in 'A-catégorie' above and the 'A' in 'AR-Z_ell' two lines below), not a Greek capital Lambda. The referenced chapter VI 1.4 body text (sga5_fr_workpass.tex lines 8567, 8584) consistently denotes this object as the 'A-faisceau constructible' / 'A-faisceaux constructibles' (coefficient ring A), and the parallel index entry 'A-catégorie' (line 15270) renders A as $A$. The transcription used $\Lambda$ in error."
SGA5-EXACT-0119,483,Index,superscript zero vs opposite-mark (A^0 -> A^circ),"\sgaindexentry{$A^0$, $A^e$, $A_\natural$, $G_\natural$}{III B 5.1}","\sgaindexentry{$A^\circ$, $A^e$, $A_\natural$, $G_\natural$}{III B 5.1}",1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source mid image shows superscript lowercase 'o' (opposite mark): A^o, A^e. The pair A^o (opposite ring) / A^e (enveloping algebra) is standard. The body text of this same file, line 4987, writes the opposite algebra as $A^\circ$ and the enveloping algebra as $A^e=A\otimes_K A^\circ$. A digit 0 superscript is incorrect."
SGA5-EXACT-0120,483,Index,superscript zero vs opposite-mark (N^0 -> N^circ),"\sgaindexentry{$\Hom_{AR}(N^0,C)$}{V 2.4.2}","\sgaindexentry{$\Hom_{AR}(N^\circ,C)$}{V 2.4.2}",1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source bot image shows Hom_AR(N^o,C) with superscript lowercase 'o' (opposite mark). The definition this entry indexes, V 2.4.2 (file lines 6884, 6980-6981), defines the category as \Hom_{AR}(\NN^\circ,\cC), i.e. the opposite category mark '\circ', not the digit 0."
SGA5-EXACT-0121,483,Index,spurious underline on second (non-derived) Hom_S,"\sgaindexentry{$R\underline{\Hom}_S(L_1,L_2)$, $\underline{\Hom}_S(L_1,L_2)$}{III 3.1.2, 6.4.3}","\sgaindexentry{$R\underline{\Hom}_S(L_1,L_2)$, $\Hom_S(L_1,L_2)$}{III 3.1.2, 6.4.3}",1,1,propagated-exact,swarm_results/patches_fvp_375-484.json,LNM 589 scan-derived patch retained in final French authority,"Source mid image: first entry RHom_S has the heavy underbar under 'Hom'; the second entry Hom_S(L_1,L_2) has NO underbar. The body text consistently writes the non-derived correspondence/internal Hom as plain $\Hom_S(L_1,L_2)$ without underline (file lines 2355, 2358, 3546, 3640-3641, 3791, 3793). Only the derived RHom is underlined."
SGA5-EXACT-0122,79,III,missing emphasis (\emph) — source underlines the term,1.7.2 fournit une flèche de Künneth,1.7.2 fournit une \emph{flèche de Künneth},0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_heavyqa_075-124.json,LNM 589 scan-derived patch retained in final French authority,"Source p079 top clearly underlines 'flèche de Künneth' on the line 'une flèche de Künneth'. The parallel introduction of the term at line 1926 uses \emph{flèche de Künneth}, confirming the workpass convention that this typewriter-underlined term is rendered with \emph. Line 1947 dropped the emphasis. old_string is unique (Grep count = 1)."
SGA5-EXACT-0123,82,III,TYPE A (transcription error: source-faithful text omitted; transcriber silently grammar-corrected plural to singular),Soit $X$ un $S$-schéma. Rappelons que pour,Soient $X$ un $S$-schéma. Rappelons que pour,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_heavyqa_075-124.json,LNM 589 scan-derived patch retained in final French authority,"High-res zoom of p082_top.png unambiguously shows the opening word as 'Soient' (clear e-n-t glyphs after 'Soi'), even though the subject 'X un S-schéma' is singular. The original typescript printed the plural form; the .tex 'Soit' is a silent grammatical correction. A source-faithful edition must reproduce 'Soient'."
SGA5-EXACT-0124,87,III,missing word (dropped 'de'),tensorise le carré 2.6.3 par,tensorise le carré de 2.6.3 par,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_heavyqa_075-124.json,LNM 589 scan-derived patch retained in final French authority,Source p087_bot (zoomed crop _zoom_carre2.png) unambiguously reads 'tensorise le carré de 2.6.3 par'; the word 'de' is a clear two-letter token between 'carré' and '2.6.3'. The .tex (line 2281) omits 'de'. Grammar also requires 'le carré de 2.6.3' (the square OF 2.6.3). Unique occurrence (Grep count = 1).
SGA5-EXACT-0125,89,III,missing emphasis (underline rendered as \emph),"Si $X_1$ est lisse, purement de dimension relative $r_1$, il en est de même de $p_2$, et par le théorème de dualité (SGA 4 XVIII 3.2.5), on a","Si $X_1$ est \emph{lisse}, purement de dimension relative $r_1$, il en est de même de $p_2$, et par le théorème de dualité (SGA 4 XVIII 3.2.5), on a",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_heavyqa_075-124.json,LNM 589 scan-derived patch retained in final French authority,"Bottom source chunk: 'Si X_1 est lisse, ...' with the word 'lisse' clearly underlined, matching the same underline-as-emphasis convention this page uses for 'correspondances cohomologiques de' and 'correspondance cohomologique de', both of which the .tex renders with \emph{} (line 2358). The .tex at line 2360 leaves 'lisse' plain, dropping the emphasis present in the typescript."
SGA5-EXACT-0126,102,III,operator (^! -> ^* on first RHom argument),"d''_*\uRHom(d_2''{}^!M_2,d_1''{}^!M_1)","d''_*\uRHom(d_2''{}^*M_2,d_1''{}^!M_1)",0,2,already-propagated-or-not-bilingual-exact,swarm_results/patches_heavyqa_075-124.json,LNM 589 scan-derived patch retained in final French authority,"In (4.4.1) the source bottom-left node second RHom reads RHom(d_2''^*M_2, d_1''^!M_1): the superscript on d_2'' is a star glyph, matching the stars on c_1'^*, c_2''^*, d_1'^* elsewhere, and distinct from the high-apostrophe shriek used on d_2'^!, d_1''^!. The .tex had ^! on the first argument. The RHom duality pairing here is structurally RHom(j^*A, j^!B) (star then shriek), confirmed by the top-row RHom's (c_1'^*L_1, c_2'^!L_2) and (c_2''^*L_2, c_1''^!L_1) and the bottom-left first RHom (d_1'^*M_1, d_2'^!M_2), all of which the .tex already renders correctly as star-then-shriek. Having ^! in both slots would be mathematically wrong and breaks the symmetry. TYPE A: source correct, .tex typo."
SGA5-EXACT-0127,103,III,prose enumeration of arrows (1)-(13),"Les flèches sont les suivantes: les flèches horizontales marquées par un isomorphisme dans les parties de Künneth sont les isomorphismes de Künneth, les autres flèches horizontales sont celles de 4.2.1 ou les flèches d'évaluation correspondantes; $(8)$ est le produit tensoriel des flèches 3.7.3 relatives aux faces contenant $f$, $(9)$ et $(10)$ sont définies par 3.7.3, $(11)$ et $(12)$ par les isomorphismes $f_*P\longrightarrow E$, $f_*Q\longrightarrow F$ de 3.3.1, et $(13)$ par la flèche d'adjonction $f_*K_X\longrightarrow K_Y$.","où les flèches sont les suivantes: $(1)$ est déduit de 4.2.2 par application de $f_*$, $(2)$ est défini par 4.1.2, $(3)$ est donné par 4.2.2, $(4)$ par la flèche canonique $f_*P\otimes^{\mathbf L}f_*Q\longrightarrow f_*(P\otimes^{\mathbf L}Q)$, $(5)$ par 4.1.2, $(6)$ par 4.2.2, $(7)$ par 4.1.2, $(8)$ est produit tensoriel de flèches 3.7.3, $(9)$ et $(10)$ sont définis par 3.7.3, $(11)$ et $(12)$ par les isomorphismes $f_*P\longrightarrow E$, $f_*Q\longrightarrow F$ (3.3.1), $(13)$ par la flèche d'adjonction $f_*K_X\longrightarrow K_Y$.",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_heavyqa_075-124.json,LNM 589 scan-derived patch retained in final French authority,"Source p103 top/mid chunks enumerate each arrow individually: '(1) est déduit de 4.2.2 par application de f_*, (2) est défini par 4.1.2, (3) est donné par 4.2.2, (4) par la flèche canonique f_*P⊗f_*Q -> f_*(P⊗Q), (5) par 4.1.2, (6) par 4.2.2, (7) par 4.1.2, (8) est produit tensoriel de flèches 3.7.3, (9) et (10) sont définis par 3.7.3, (11) et (12) par les isomorphismes f_*P->E, f_*Q->F (3.3.1), (13) par la flèche d'adjonction f_*K_X->K_Y.' The .tex instead carried a paraphrase about Künneth/evaluation horizontal arrows and omitted the references for (1)-(7) entirely; it also altered the (8)-(13) wording (added 'le...des...relatives aux faces contenant f', 'définies' for masculine 'définis', 'de 3.3.1' for '(3.3.1)', and inserted 'et'). Text is crisp at ~600 dpi; no transcription ambiguity."
SGA5-EXACT-0128,149,III B,tensor-subscript,"H_A^0(X\times_SY,DL\lten_{\Lambda}M)","H_A^0(X\times_SY,DL\lten_SM)",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Formula (2.4.1), p149 top: derived tensor DL ⊗^L M carries subscript S (DL ⊗^L_S M), not Λ. Source shows large clear 'S'. Also matches the identical expression in Prop 2.5 (lines 4546-4577) which already uses \lten_S."
SGA5-EXACT-0129,149,III B,tensor-subscript,"H_z^0(B,b^*(DL\lten_{\Lambda}M))","H_z^0(B,b^*(DL\lten_SM))",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Formula (2.4.1) RHS, p149 top: b^*(DL ⊗^L_S M) has subscript S, not Λ. Matches source and line 4547 \lten_S."
SGA5-EXACT-0130,149,III B,spurious-superscript,"Soient $P,Q\in\Ob D_{\mathrm{ctf}}^b(Z)$","Soient $P,Q\in\Ob D_{\mathrm{ctf}}(Z)$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 mid: source reads 'ob D_ctf(Z)' with NO superscript b. The added ^b is spurious; every other occurrence in the file uses \Ob D_{\mathrm{ctf}}(...) without ^b (e.g. lines 4450, 4590, 5536...)."
SGA5-EXACT-0131,149,III B,reference-number,(SGA $4^{1/2}$ Cycle I 2.1),(SGA $4^{1/2}$ Cycle 1.2.1),1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 mid: reference reads '(SGA 4^{1/2} Cycle 1.2.1)', not 'Cycle I 2.1'. The digits '1.2.1' are clearly typed."
SGA5-EXACT-0132,149,III B,tensor-subscript,"H_A^0(Z,P)\otimes H_B^0(Z,Q)\longrightarrow H_z^0(Z,P\lten_{\Lambda}Q)","H_A^0(Z,P)\otimes H_B^0(Z,Q)\longrightarrow H_z^0(Z,P\lten Q)",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 mid, cup-produit display: the derived tensor P ⊗^L Q shows L on top and NO subscript below; LaTeX added Λ. File uses bare \lten elsewhere (e.g. 4561, 6524)."
SGA5-EXACT-0133,149,III B,tensor-subscript,"H_z^0(Z,P\lten_{\Lambda}Q),","H_z^0(Z,P\lten Q),",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 mid, 'se decompose en' display: P ⊗^L Q with no subscript in source; LaTeX added Λ."
SGA5-EXACT-0134,149,III B,tensor-subscript,a'{}^!P\lten_{\Lambda} b'{}^!Q\longrightarrow c^!(P\lten_{\Lambda}Q),a'{}^!P\lten_Z b'{}^!Q\longrightarrow c^!(P\lten Q),1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 bot, Kunneth fleche (III 4.2.1): first tensor has subscript Z (⊗^L_Z, clear in image), second tensor (P ⊗^L Q) has no subscript. LaTeX used Λ for both. The Z (=X×_S Y) is mathematically correct for the Kunneth map over Z. (Note: prime presence on a/b unverified — see uncertain.)"
SGA5-EXACT-0135,149,III B,tensor-subscript,"a'{}^!P\lten_{\Lambda} b'{}^!Q\longrightarrow a'{}^!b^*P\lten_{\Lambda} a^*b'{}^!Q,","a'{}^!P\lten_Z b'{}^!Q\longrightarrow a'{}^!b^*P\lten a^*b'{}^!Q,",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 bot, 'fleche de changement de base' display: LHS first tensor has subscript Z (⊗^L_Z), the RHS tensor has no subscript; LaTeX used Λ for both."
SGA5-EXACT-0136,149,III B,tensor-subscript,"a'{}^!b^*P\lten_{\Lambda} a^*b'{}^!Q
 \longrightarrow a'{}^!(b^*P\lten_{\Lambda} b'{}^!Q)","a'{}^!b^*P\lten a^*b'{}^!Q
 \longrightarrow a'{}^!(b^*P\lten b'{}^!Q)",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 bot, 'fleches de projection' display, first two tensors: both shown as ⊗^L with no subscript in source; LaTeX used Λ."
SGA5-EXACT-0137,149,III B,tensor-subscript+paren, \longrightarrow a'{}^!b'{}^!(P\lten_{\Lambda}Q)., \longrightarrow a'{}^!b'{}^!(P\lten Q)).,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 bot, end of projection display: source shows a'^!b^!(P ⊗^L Q)) — tensor with no subscript AND a DOUBLE closing paren. The outer ) closes the parenthetical that opens at '(cette assertion...'. LaTeX dropped the outer ) and added Λ subscript."
SGA5-EXACT-0138,149,III B,punctuation-paren,dérive du produit évident au niveau des sections de faisceaux. Cette assertion se vérifie aisément,dérive du produit évident au niveau des sections de faisceaux (cette assertion se vérifie aisément,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,p149 mid: source reads '...sections de faisceaux (cette assertion se vérifie aisément...'; this parenthetical (lowercase 'cette') runs to the extra ')' after the last projection formula. LaTeX replaced the opening '(' with '. ' and capitalized 'Cette'.
SGA5-EXACT-0139,149,III B,punctuation-paren,"image directe de $u$ (resp. $v$) par la flèche déduite de la flèche d'adjonction $f_*f^!\to 1$ (resp. $g_*g^!\to 1$), où $f:A\to A'$ (resp. $g:B\to B'$) est la projection.",image directe de $u$ (resp. $v$) (par la flèche déduite de la flèche d'adjonction $f_*f^!\to 1$ (resp. $g_*g^!\to 1$) où $f:A\to A'$ (resp. $g:B\to B'$) est la projection).,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 top: source sets the whole clause in parentheses: 'image directe de u (resp. v) (par la flèche déduite ... est la projection).' LaTeX dropped the opening '(' before 'par', dropped the closing ')' after 'projection', and inserted a spurious comma after '(resp. g_*g^!→1)'."
SGA5-EXACT-0140,149,III B,missing-quotes,en une flèche de changement de base,en une ``flèche de changement de base'',0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 bot: source has double quotes around the phrase: 'en une ""flèche de changement de base""'. Rendered with ``...'' per file convention (cf. line 2529)."
SGA5-EXACT-0141,149,III B,missing-quotes,suivie de flèches de projection,suivie de ``flèches de projection'',0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 bot: source has double quotes: ', suivie de ""flèches de projection""'. Rendered with ``...'' per file convention."
SGA5-EXACT-0142,149,III B,tensor-subscript,"Prenant $P=DL\lten_{\Lambda}M'$, $Q=L\lten_{\Lambda}DM$,","Prenant $P=DL\lten_SM'$, $Q=L\lten_SDM$,",0,0,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p149 bot: 'Prenant P = DL ⊗^L_S M, Q = L ⊗^L_S DM' — both derived tensors carry subscript S (clear in image), not Λ."
SGA5-EXACT-0143,176,III B,diagram arrow label: derived tensor -> plain tensor with K subscript,"\arrow[d,""5.10.5""'] & M\lten_KB_\natural \arrow[d,""M\lten\Tr_{B/A}""]","\arrow[d,""5.10.5""'] & M\lten_KB_\natural \arrow[d,""M\otimes_K\Tr_{B/A}""]",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source diagram (5.10.10) right vertical label reads 'M (X)_K Tr_{B/A}' — a plain tensor with subscript K and NO L superscript (the L superscripts in the diagram appear only on the node tensors (X)^L_B E and (X)^L_A E). TeX has M\lten\Tr_{B/A} which renders M (X)^L Tr_{B/A} (derived tensor, no K subscript). The parallel (*) diagram label is correctly transcribed as M\otimes_K\Tr_{B/A} (line 5323)."
SGA5-EXACT-0144,176,III B,punctuation: semicolon -> comma,inutiles; et l'on,"inutiles, et l'on",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Zoomed crop of top image clearly shows 'inutiles, et l'on de-' with a comma. TeX has a semicolon."
SGA5-EXACT-0145,176,III B,missing quotation marks around 'produit tensoriel',les flèches produit tensoriel,les flèches ``produit tensoriel'',0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bottom image shows 'les flèches ""pro-duit tensoriel""' with straight double quotes around the phrase. TeX omits the quotes. File convention renders typescript straight quotes as ``...'' (e.g. lines 317, 321, 453)."
SGA5-EXACT-0146,176,III B,"prose: parenthetical (sur K), '(resp. inférieure) de (*)', 'par (2) (resp. (3))' restored from source","au produit tensoriel sur $K$ de 5.10.1 par $\uHom_K(L,M)\otimes_KL$. D'autre part, la flèche horizontale supérieure, respectivement inférieure, du carré s'identifie par ces isomorphismes au produit tensoriel sur $K$ de","au produit tensoriel (sur $K$) de 5.10.1 par $\uHom_K(L,M)\otimes_KL$. D'autre part, la flèche horizontale supérieure (resp. inférieure) de (*) s'identifie par (2) (resp. (3)) au produit tensoriel (sur $K$) de",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bottom-image tail reads: '(1) s'identifie au produit tensoriel (sur K) de 5.10.1 par Hom_K(L,M) (X)_K L. D'autre part, la flèche horizontale supérieure (resp. inférieure) de (*) s'identifie par (2) (resp. (3)) au produit tensoriel (sur K)'. TeX paraphrased this as 'sur K' (no parens), 'supérieure, respectivement inférieure,', 'du carré', and 'par ces isomorphismes'. Patch covers only the page-176-visible span; trailing 'de $\Tr_B:...' (page 177) is left untouched."
SGA5-EXACT-0147,187,III B,dropped_parenthetical_text,"Il résulte aussitôt de la définition que, pour $X=S$, 6.5.3 coïncide avec la flèche","(où l'on a identifié $KA_X\lten_{A^e}A$ à $KA_{X,L_{\natural}}$ grâce à 6.3.2 $K_X\otimes A=KA_X$). Il résulte aussitôt de la définition que, pour $X=S$, 6.5.3 coïncide avec la flèche",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p187_top image: between displayed eqn 6.5.6 and 'Il résulte aussitôt', the source has the full parenthetical '(où l'on a identifié KA_X ⊗^L_{A^e} A à KA_{X,L♮} grâce à 6.3.2 K_X ⊗ A = KA_X)'. It is entirely absent from the TeX (grep for 'où l'on a identifié' returns no matches). The derived tensor over A^e matches the project convention \lten_{A^e} used on line 5717."
SGA5-EXACT-0148,193,III B,dropped quotation marks,est le morphisme de Gysin défini par la flèche d'adjonction,est le morphisme ``de Gysin'' défini par la flèche d'adjonction,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source (mid/bot images, line after the H^0(X^{gc},...) display) reads: est le morphisme ""de Gysin"" défini par la flèche d'adjonction — the phrase 'de Gysin' is enclosed in quotation marks in the printed typescript. The TeX dropped them. File convention for such scare-quotes is LaTeX English-style ``...'' (cf. lines 317, 321, 368, 684 etc.)."
SGA5-EXACT-0149,195,III B,intersection-product dot transcribed as comma,"$(C,X)$",$(C\cdot X)$,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bottom image: 'la multiplicité d'intersection (C.X) de C avec la diagonale' shows an intersection-product DOT, not a comma. Multiplicity of intersection is the intersection product C.X. TeX has '$(C,X)$' with a comma."
SGA5-EXACT-0150,195,III B,intersection-product dot transcribed as comma + missing parentheses around second factor,"$(c_2^{-1}(X-U),X-U)$",$(c_2^{-1}(X-U)\cdot(X-U))$,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bottom image: 'l'image dans Λ de (c_2^{-1}(X-U).(X-U))' shows an intersection-product DOT between the two factors and the second factor (X-U) is parenthesized. TeX has '$(c_2^{-1}(X-U),X-U)$' with a comma and no parens on the second X-U."
