"url","languages","row_ids","source_ids","witness_statuses","access_class","method_used","status_code","reason","elapsed_ms","content_type","content_length","final_url","fallback_reason","error","boundary"
"https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/LICENSE.md","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","200","text/plain; charset=utf-8","","https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/LICENSE.md","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/package.json","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","199","text/plain; charset=utf-8","","https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/package.json","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/README.md","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","214","text/plain; charset=utf-8","","https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/README.md","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/src/services/dictionary-test/basic.json","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","980","text/plain; charset=utf-8","","https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/src/services/dictionary-test/basic.json","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/src/services/fetchDictionary.ts","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","205","text/plain; charset=utf-8","","https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/src/services/fetchDictionary.ts","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/src/services/generateDictionary.ts","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","194","text/plain; charset=utf-8","","https://raw.githubusercontent.com/medzuslovjansky/slovnik/master/src/services/generateDictionary.ts","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://slavistik-portal.de/en/datenpool/sorbib-db.html?autor=Ku%C5%A1kec%2C+Lucija","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","294","text/html; charset=UTF-8","","https://slavistik-portal.de/en/datenpool/sorbib-db.html?autor=Ku%C5%A1kec%2C+Lucija","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://slawomir-cynk.u.matinf.uj.edu.pl/images/videos/AlgebraI.pdf","Polish","mathref_polish_uj_algebra1_noetherian","polish_uj_algebra1_noetherian","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","257","application/pdf","","https://slawomir-cynk.u.matinf.uj.edu.pl/images/videos/AlgebraI.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://slounik.org/bnt01/","Belarusian","candidate_belarusian_bnt_1922","belarusian_bnt_elementary_math","local_html_candidate_terms_hashed","live_reachable_headers_only","HEAD","200","OK","653","text/html; charset=UTF-8","","https://slounik.org/bnt01/","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://soblex.de/?cmd=about_soblex","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","179","text/html; charset=UTF-8","","https://soblex.de/?cmd=about_soblex","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://soblex.de/download/download.html","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","58","text/html","","https://soblex.de/download/download.html","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://soblex.de/spellchecker_extension_update/soblex_hsb_w8_3.09.18_07.03.2026_sc_th_hy.oxt","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","70","application/vnd.openofficeorg.extension","","https://soblex.de/spellchecker_extension_update/soblex_hsb_w8_3.09.18_07.03.2026_sc_th_hy.oxt","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://soblex.de/spellchecker_extension_update/soblex_hsb_webext_w8_3.09.18_07.03.2026.xpi","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","81","application/x-xpinstall","","https://soblex.de/spellchecker_extension_update/soblex_hsb_webext_w8_3.09.18_07.03.2026.xpi","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://soblexx.de/?_lang=hsb&cmd=about","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","194","text/html; charset=UTF-8","","https://soblexx.de/?_lang=hsb&cmd=about","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://static.wikitide.net/isvwiki/3/30/Slovnik_ms-ang_po_rodami_sloves_2018_Ilija_Petrovi%C4%87.pdf","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","394","application/pdf","","https://static.wikitide.net/isvwiki/3/30/Slovnik_ms-ang_po_rodami_sloves_2018_Ilija_Petrovi%C4%87.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://steen.free.fr/interslavic/ms-en.html","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","network_or_tls_error_headers_only","GET_HEADERS","","","9724","","","","HEAD unavailable_or_unhelpful","Exception calling ""GetResult"" with ""0"" argument(s): ""No connection could be made because the target machine actively refused it. (steen.free.fr:443)""","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://steen.free.fr/interslavic/ms-pl.html","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","network_or_tls_error_headers_only","GET_HEADERS","","","2248","","","","HEAD unavailable_or_unhelpful","Exception calling ""GetResult"" with ""0"" argument(s): ""No connection could be made because the target machine actively refused it. (steen.free.fr:443)""","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://steen.free.fr/slovianski/slovianski-english_nms.html","Interslavic/Panslavic","blocked_interslavic_direct_math_publication","interslavic_wikimedia_steen_slovnik_and_arxiv_publication_route_candidates","source_package_lexicon_witness_publication_blocked","network_or_tls_error_headers_only","GET_HEADERS","","","2242","","","","HEAD unavailable_or_unhelpful","Exception calling ""GetResult"" with ""0"" argument(s): ""No connection could be made because the target machine actively refused it. (steen.free.fr:443)""","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://store.fmi.uni-sofia.bg/fmi/algebra/lect_notes_nenov/07.pdf","Bulgarian","mathref_bulgarian_sofia_rings_lecture7","bulgarian_sofia_rings_lecture7","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","408","application/pdf","","https://store.fmi.uni-sofia.bg/fmi/algebra/lect_notes_nenov/07.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://store.fmi.uni-sofia.bg/fmi/algebra/syllabuses/va1/Sample_Problems_Rings_ApplMath_2011.pdf","Bulgarian","mathref_bulgarian_sofia_noncommutative_body_problem","bulgarian_sofia_noncommutative_body_problem","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","72","application/pdf","","https://store.fmi.uni-sofia.bg/fmi/algebra/syllabuses/va1/Sample_Problems_Rings_ApplMath_2011.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://ukim.edu.mk/e-book/00015/","Macedonian","candidate_macedonian_math_lexicon_2021","macedonian_ukim_math_lexicon","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","583","text/html; charset=UTF-8","","https://ukim.edu.mk/e-book/00015/","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://ukim.edu.mk/studii/izdavachka-dejnost-02/e-knigi/","Macedonian","candidate_macedonian_ukim_nary_algebra","macedonian_ukim_nary_algebra","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","313","text/html; charset=UTF-8","","https://ukim.edu.mk/studii/izdavachka-dejnost-02/e-knigi/","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://ukim.edu.mk/wp-content/uploads/2025/06/algebarski_n-arni_strukturi.pdf","Macedonian","candidate_macedonian_ukim_nary_algebra","macedonian_ukim_nary_algebra","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","79","application/pdf","","https://ukim.edu.mk/wp-content/uploads/2025/06/algebarski_n-arni_strukturi.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://ukim.edu.mk/wp-content/uploads/2025/06/matematicki_leksikon.pdf","Macedonian","candidate_macedonian_math_lexicon_2021","macedonian_ukim_math_lexicon","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","79","application/pdf","","https://ukim.edu.mk/wp-content/uploads/2025/06/matematicki_leksikon.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://users.fmf.uni-lj.si/bresar/documents/UvodVAlgebro2018.pdf","Slovenian","mathref_slovenian_uvod_v_algebro","slovenian_uvod_v_algebro","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","322","application/pdf","","https://users.fmf.uni-lj.si/bresar/documents/UvodVAlgebro2018.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://users.fmf.uni-lj.si/kosir/poucevanje/0405/komalg-dnzak.pdf","Slovenian","mathref_slovenian_komutativna_algebra_noetherian","slovenian_komutativna_algebra_noetherian","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","58","application/pdf","","https://users.fmf.uni-lj.si/kosir/poucevanje/0405/komalg-dnzak.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://vladimirbozovic.net/univerzitet/bozovic/wp-content/uploads/2018/09/Teorija-kodiranja-i-kona%C4%8Dna-polja-v2.pdf","Montenegrin","blocked_montenegrin_math_algebra_source","montenegrin_ucg_finite_fields_and_ects_controls","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","234","application/pdf","","https://vladimirbozovic.net/univerzitet/bozovic/wp-content/uploads/2018/09/Teorija-kodiranja-i-kona%C4%8Dna-polja-v2.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.bibkat.de/niedersorbische-bibliothek/accesslist/person/M/8582235/","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","317","text/html; charset=utf-8","","https://www.bibkat.de/niedersorbische-bibliothek/accesslist/person/M/8582235/","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.bibkat.de/niedersorbische-bibliothek/accesslist/title/T/","Sorbian Lower ; Sorbian Upper","blocked_sorbian_lower_math_algebra_source ; blocked_sorbian_upper_math_terminology_content","lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package ; upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","153","text/html; charset=utf-8","","https://www.bibkat.de/niedersorbische-bibliothek/accesslist/title/T/","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.eopac.net/niedersorbische-bibliothek/medium/terminologija-za-predmjet-matematika-1-nakad-00007475/","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","345","text/html; charset=utf-8","","https://www.eopac.net/niedersorbische-bibliothek/medium/terminologija-za-predmjet-matematika-1-nakad-00007475/","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.eopac.net/niedersorbische-bibliothek/medium/terminologija-za-predmjet-matematika-1-nakad/","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","179","text/html; charset=utf-8","","https://www.eopac.net/niedersorbische-bibliothek/medium/terminologija-za-predmjet-matematika-1-nakad/","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.eopac.net/niedersorbische-bibliothek/medium/terminologija-za-psedmjat-matematika-terminologie-im-fach-mathematik-1-nakad-00009010/","Sorbian Lower","blocked_sorbian_lower_math_algebra_source","lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","155","text/html; charset=utf-8","","https://www.eopac.net/niedersorbische-bibliothek/medium/terminologija-za-psedmjat-matematika-terminologie-im-fach-mathematik-1-nakad-00009010/","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.eopac.net/niedersorbische-bibliothek/medium/terminologija-za-psedmjat-matematika-terminologie-im-fach-mathematik-1-nakad/","Sorbian Lower","blocked_sorbian_lower_math_algebra_source","lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","178","text/html; charset=utf-8","","https://www.eopac.net/niedersorbische-bibliothek/medium/terminologija-za-psedmjat-matematika-terminologie-im-fach-mathematik-1-nakad/","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.impan.pl/~pmh/teach/algebra/lectures/lecture3.pdf","Polish","mathref_polish_impan_algebra_lecture3","polish_impan_algebra_lecture3","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","220","application/pdf","","https://www.impan.pl/~pmh/teach/algebra/lectures/lecture3.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.karlin.mff.cuni.cz/~becvar/LA-dotaz3.pdf","Czech","mathref_czech_cuni_telesa_pole_note","czech_cuni_telesa_pole_note","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","158","application/pdf","","https://www.karlin.mff.cuni.cz/~becvar/LA-dotaz3.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.karlin.mff.cuni.cz/~ruzicka/komalg/telesa.pdf","Czech","mathref_czech_karlin_commutative_rings_fields","czech_karlin_commutative_rings_fields","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","58","application/pdf","","https://www.karlin.mff.cuni.cz/~ruzicka/komalg/telesa.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.karlin.mff.cuni.cz/~stovicek/dl/19-20-ls/algebra2_04052020.pdf","Czech","mathref_czech_karlin_galois_splitting_field","czech_karlin_galois_splitting_field","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","63","application/pdf","","https://www.karlin.mff.cuni.cz/~stovicek/dl/19-20-ls/algebra2_04052020.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.mimuw.edu.pl/~aboj/algebra2/algebra_2.pdf","Polish","mathref_polish_mimuw_algebra2_galois","polish_mimuw_algebra2_galois","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","263","application/pdf","","https://www.mimuw.edu.pl/~aboj/algebra2/algebra_2.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.mimuw.edu.pl/~torunczy/GAL/09-10/Sem2/VII.KW.pdf","Polish","mathref_polish_mimuw_noncommutative_body","polish_mimuw_noncommutative_body","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","55","application/pdf","","https://www.mimuw.edu.pl/~torunczy/GAL/09-10/Sem2/VII.KW.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.scribd.com/document/696217010/Osnove-Opce-Algebre-Sa-Primjenama-Knjiga","Bosnian","candidate_bosnian_scribd_algebra_fulltext_2017","scribd_algebra_za_kompjuterske_nauke_2017","third_party_web_fulltext_candidate_not_promoted","live_reachable_headers_only","HEAD","200","OK","199","text/html; charset=utf-8","","https://www.scribd.com/document/696217010/Osnove-Opce-Algebre-Sa-Primjenama-Knjiga","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.serbski-institut.de/wp-content/uploads/2022/02/Z%CC%8Co%CC%81rla-hornjoserbskeho-tekstoweho-korpusa.pdf","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","377","application/pdf","","https://www.serbski-institut.de/wp-content/uploads/2022/02/Z%CC%8Co%CC%81rla-hornjoserbskeho-tekstoweho-korpusa.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.ucg.ac.me/SP_ECTS.php?oz_del=7&sif_del=1&sif_mat=2","Montenegrin","blocked_montenegrin_math_algebra_source","montenegrin_ucg_finite_fields_and_ects_controls","local_fulltext_witness","live_reachable_headers_only","HEAD","200","OK","2168","text/html; charset=UTF-8","","https://www.ucg.ac.me/SP_ECTS.php?oz_del=7&sif_del=1&sif_mat=2","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.witaj-sprachzentrum.de/niedersorbisch/wp-content/uploads/sites/2/2024/02/Poskitk-ds-WEB.pdf","Sorbian Lower","blocked_sorbian_lower_math_algebra_source","lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","290","application/pdf","","https://www.witaj-sprachzentrum.de/niedersorbisch/wp-content/uploads/sites/2/2024/02/Poskitk-ds-WEB.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.witaj-sprachzentrum.de/obersorbisch/wp-content/uploads/sites/3/2026/02/Poskitk-hs-WEB.pdf","Sorbian Upper","blocked_sorbian_upper_math_terminology_content","upper_sorbian_witaj_math_terminology_kuskec_magerowa_catalog_bvs_soblex_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","59","application/pdf","","https://www.witaj-sprachzentrum.de/obersorbisch/wp-content/uploads/sites/3/2026/02/Poskitk-hs-WEB.pdf","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
"https://www.yumpu.com/de/document/view/23246157/pdf-2569-kb-witaj-sprachzentrums","Sorbian Lower","blocked_sorbian_lower_math_algebra_source","lower_sorbian_witaj_math_terminology_2016_catalog_bvs_hunspell_package","source_package_lexicon_witness_publication_blocked","live_reachable_headers_only","HEAD","200","OK","592","text/html; charset=UTF-8","","https://www.yumpu.com/de/document/view/23246157/pdf-2569-kb-witaj-sprachzentrums","","","headers-only reachability snapshot; no content authority, license clearance, review, or translation approval inferred"
