printed_page	authority_pdf_page	unit_id	formula_id	placement	french_tex	english_tex	cross_layer_tokens	authority_evidence	scan_comparison
88	105	p088.u05	p088.u05.m008	inline	L	L	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; La dernière: both factors, E/F/K/L block in original two-by-two order	MANUALLY_VISUALLY_CHECKED
88	105	p088.u05	p088.u05.m009	display	\begin{array}{ll} t+\psi s=EK,&m^2=EF,\\ t-\psi s=FL,&\varphi'^2s^2+bu'^2=KL. \end{array}	\begin{array}{ll} t+\psi s=EK,&m^2=EF,\\ t-\psi s=FL,&\varphi'^2s^2+bu'^2=KL. \end{array}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; La dernière: both factors, E/F/K/L block in original two-by-two order	MANUALLY_VISUALLY_CHECKED
88	105	p088.u06	p088.u06.m001	inline	E	E	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; Il est facile: complete first half of coprimality proof, through D’un autre	MANUALLY_VISUALLY_CHECKED
88	105	p088.u06	p088.u06.m002	inline	F	F	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; Il est facile: complete first half of coprimality proof, through D’un autre	MANUALLY_VISUALLY_CHECKED
88	105	p088.u06	p088.u06.m003	inline	m^2	m^2	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; Il est facile: complete first half of coprimality proof, through D’un autre	MANUALLY_VISUALLY_CHECKED
88	105	p088.u06	p088.u06.m004	inline	\delta	\delta	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; Il est facile: complete first half of coprimality proof, through D’un autre	MANUALLY_VISUALLY_CHECKED
88	105	p088.u06	p088.u06.m005	inline	\delta	\delta	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; Il est facile: complete first half of coprimality proof, through D’un autre	MANUALLY_VISUALLY_CHECKED
88	105	p088.u06	p088.u06.m006	inline	t+\psi s	t+\psi s	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; Il est facile: complete first half of coprimality proof, through D’un autre	MANUALLY_VISUALLY_CHECKED
88	105	p088.u06	p088.u06.m007	inline	t-\psi s	t-\psi s	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; Il est facile: complete first half of coprimality proof, through D’un autre	MANUALLY_VISUALLY_CHECKED
88	105	p088.u06	p088.u06.m008	inline	t	t	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; Il est facile: complete first half of coprimality proof, through D’un autre	MANUALLY_VISUALLY_CHECKED
88	105	p088.u06	p088.u06.m009	inline	\psi s	\psi s	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p088_authority.png; full PDF 105; scope leaf 26; Il est facile: complete first half of coprimality proof, through D’un autre	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m001	inline	\delta	\delta	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m002	inline	m^2	m^2	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m003	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m004	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m005	inline	m\varphi'	m\varphi'	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m006	inline	\varphi^2+\psi^2	\varphi^2+\psi^2	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m007	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m008	inline	\psi	\psi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m009	inline	\delta	\delta	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m010	inline	\delta	\delta	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m011	inline	t	t	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m012	inline	s	s	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m013	inline	E	E	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m014	inline	F	F	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u01	p089.u01.m015	display	\leg{E}{b}=1,\quad\leg{F}{b}=1.	\leg{E}{b}=1,\quad\leg{F}{b}=1.	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; côté: second half of coprimality proof and both square-factor symbols	MANUALLY_VISUALLY_CHECKED
89	106	p089.u02	p089.u02.m001	display	\leg{K}{b}=1,\quad\leg{L}{b}=1,	\leg{K}{b}=1,\quad\leg{L}{b}=1,	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	MANUALLY_VISUALLY_CHECKED
89	106	p089.u02	p089.u02.m002	inline	K	K	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	MANUALLY_VISUALLY_CHECKED
89	106	p089.u02	p089.u02.m003	inline	L	L	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	MANUALLY_VISUALLY_CHECKED
89	106	p089.u02	p089.u02.m004	inline	s^2\varphi'^2+bu'^2	s^2\varphi'^2+bu'^2	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	MANUALLY_VISUALLY_CHECKED
89	106	p089.u02	p089.u02.m005	display	\leg{EK}{b}=1,\quad\leg{FL}{b}=1,	\leg{EK}{b}=1,\quad\leg{FL}{b}=1,	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	MANUALLY_VISUALLY_CHECKED
89	106	p089.u02	p089.u02.m006	display	\leg{t+\psi s}{b}=1,\quad\leg{t-\psi s}{b}=1.	\leg{t+\psi s}{b}=1,\quad\leg{t-\psi s}{b}=1.	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	MANUALLY_VISUALLY_CHECKED
89	106	p089.u02	p089.u02.m007	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	MANUALLY_VISUALLY_CHECKED
89	106	p089.u02	p089.u02.m008	inline	4n+3	4n+3	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	MANUALLY_VISUALLY_CHECKED
89	106	p089.u02	p089.u02.m009	display	\leg{\psi s-t}{b}=-1.	\leg{\psi s-t}{b}=-1.	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	MANUALLY_VISUALLY_CHECKED
89	106	p089.u02	p089.u02.m010	display	\tag{$\varepsilon'$} \leg{\psi s\pm t}{b}=\pm1,	\tag{$\varepsilon'$} \leg{\psi s\pm t}{b}=\pm1,	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m001	inline	\leg{p}{b}=1	\leg{p}{b}=1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m002	inline	\chi^2\equiv p\md{b}	\chi^2\equiv p\md{b}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m003	inline	-\frac12b	-\frac12b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m004	inline	\frac12b	\frac12b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m005	inline	\chi	\chi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m006	inline	(\alpha')	(\alpha')	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m007	inline	t^2\equiv ps^2\md{b}	t^2\equiv ps^2\md{b}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m008	inline	t^2\equiv\chi^2s^2	t^2\equiv\chi^2s^2	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m009	inline	(\mathrm{mod}.b)	(\mathrm{mod}.b)	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m010	inline	\pm t\equiv\chi s\md{b}	\pm t\equiv\chi s\md{b}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m011	inline	\chi^2\equiv p\md{b}	\chi^2\equiv p\md{b}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m012	inline	(\varepsilon')	(\varepsilon')	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m013	inline	\pm t\equiv\chi s	\pm t\equiv\chi s	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m014	inline	(\mathrm{mod}.b)	(\mathrm{mod}.b)	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m015	inline	\pm t	\pm t	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m016	inline	\chi s	\chi s	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m017	inline	\pm t	\pm t	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m018	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
89	106	p089.u03	p089.u03.m019	display	\leg{\psi s+\chi s}{b}=\pm1.	\leg{\psi s+\chi s}{b}=\pm1.	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	MANUALLY_VISUALLY_CHECKED
90	107	p090.u01	p090.u01.m001	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	MANUALLY_VISUALLY_CHECKED
90	107	p090.u01	p090.u01.m002	inline	4n+3	4n+3	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	MANUALLY_VISUALLY_CHECKED
90	107	p090.u01	p090.u01.m003	inline	\pm t\equiv\chi s\md{b}	\pm t\equiv\chi s\md{b}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	MANUALLY_VISUALLY_CHECKED
90	107	p090.u01	p090.u01.m004	inline	\pm\leg{t}{b}=\leg{\chi s}{b}	\pm\leg{t}{b}=\leg{\chi s}{b}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	MANUALLY_VISUALLY_CHECKED
90	107	p090.u01	p090.u01.m005	display	\leg{\chi(\chi+\psi)}{b}\leg{s^2}{b}=\leg{t}{b}	\leg{\chi(\chi+\psi)}{b}\leg{s^2}{b}=\leg{t}{b}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	MANUALLY_VISUALLY_CHECKED
90	107	p090.u01	p090.u01.m006	display	\leg{\chi(\chi+\psi)}{b}=\leg{t}{b}.	\leg{\chi(\chi+\psi)}{b}=\leg{t}{b}.	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	MANUALLY_VISUALLY_CHECKED
90	107	p090.u02	p090.u02.m001	inline	(\delta')	(\delta')	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; comparison with delta-prime: labelled zeta-prime and both product tests	MANUALLY_VISUALLY_CHECKED
90	107	p090.u02	p090.u02.m002	inline	\zeta'	\zeta'	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; comparison with delta-prime: labelled zeta-prime and both product tests	MANUALLY_VISUALLY_CHECKED
90	107	p090.u02	p090.u02.m003	inline	-b	-b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; comparison with delta-prime: labelled zeta-prime and both product tests	MANUALLY_VISUALLY_CHECKED
90	107	p090.u02	p090.u02.m004	inline	p	p	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; comparison with delta-prime: labelled zeta-prime and both product tests	MANUALLY_VISUALLY_CHECKED
90	107	p090.u02	p090.u02.m005	inline	\leg{\chi(\chi+\psi)}{b}=1	\leg{\chi(\chi+\psi)}{b}=1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; comparison with delta-prime: labelled zeta-prime and both product tests	MANUALLY_VISUALLY_CHECKED
90	107	p090.u02	p090.u02.m006	inline	\leg{\chi(\chi+\psi)}{b}=-1	\leg{\chi(\chi+\psi)}{b}=-1	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; comparison with delta-prime: labelled zeta-prime and both product tests	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m001	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m002	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m003	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m004	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m005	inline	b^{1+k}	b^{1+k}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m006	inline	b^h	b^h	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m007	inline	b	b	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m008	inline	\varphi	\varphi	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m009	inline	u	u	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m010	inline	k	k	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m011	inline	h	h	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m012	inline	m	m	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m013	inline	\dfrac{\varphi}{b^{1+k}}	\dfrac{\varphi}{b^{1+k}}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m014	inline	\dfrac{u}{b^h}	\dfrac{u}{b^h}	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
90	107	p090.u03	p090.u03.m015	inline	\varphi=b^{1+k}m\varphi'	\varphi=b^{1+k}m\varphi'	IDENTICAL_EXCEPT_EXPLICIT_OU_OR_TRANSLATION_AND_SPACING	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; Cette proposition: divisible case, exact b powers k and h, definitions of primed quantities and product	MANUALLY_VISUALLY_CHECKED
