printed_page	authority_pdf_page	layer	unit_id	edition_tex_line	tex_line	authority_evidence	status	note
89	106	fr	p089.u02	26	Si l'on fait attention que $b$ est un nombre premier $4n+3$, on pourra présenter	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u02	27	de cette autre manière la dernière de ces relations:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u02	28	\[	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u02	29	\leg{\psi s-t}{b}=-1.	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u02	30	\]	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u02	31	Cela étant, on voit qu'on peut les comprendre l'une et l'autre dans cette formule:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u02	32	\begin{equation*}\tag{$\varepsilon'$}	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u02	33	\leg{\psi s\pm t}{b}=\pm1,	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u02	34	\end{equation*}	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u02	35	où les signes sont à volonté, mais les mêmes dans les deux membres.	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	14	One also has:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	15	\[	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	16	\leg{K}{b}=1,\quad\leg{L}{b}=1,	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	17	\]	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	18	$K$ and $L$ being divisors of $s^2\varphi'^2+bu'^2$. One concludes from this, by multiplying:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	19	\[	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	20	\leg{EK}{b}=1,\quad\leg{FL}{b}=1,	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	21	\]	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	22	or, which is the same thing:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	23	\[	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	24	\leg{t+\psi s}{b}=1,\quad\leg{t-\psi s}{b}=1.	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	25	\]	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	26	Observing that $b$ is a prime number $4n+3$, one may present	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	27	the last of these relations in this other manner:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	28	\[	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	29	\leg{\psi s-t}{b}=-1.	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	30	\]	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	31	This being so, one sees that both can be comprised in this formula:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	32	\begin{equation*}\tag{$\varepsilon'$}	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	33	\leg{\psi s\pm t}{b}=\pm1,	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	34	\end{equation*}	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u02	35	where the signs are at will, but the same in both members.	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; On a aussi: K/b,L/b, multiplied identities, reversed psi order, epsilon-prime with free signs	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	37	\par\indent	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	38	Comme on a $\leg{p}{b}=1$, la congruence $\chi^2\equiv p\md{b}$ est possible et	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	39	a, comme l'on sait, deux racines entre les limites $-\frac12b$ et $\frac12b$. Désignons par	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	40	$\chi$ l'une de ces racines prise au hasard. L'équation $(\alpha')$ donne cette congruence:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	41	$t^2\equiv ps^2\md{b}$. Si l'on compare celle-ci à la précédente, on aura $t^2\equiv\chi^2s^2$	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	42	$(\mathrm{mod}.b)$. On conclut de là $\pm t\equiv\chi s\md{b}$, le signe étant tantôt positif,	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	43	tantôt négatif et dépendant du choix que l'on aura fait entre les deux racines	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	44	de la congruence $\chi^2\equiv p\md{b}$. Les signes étant à volonté dans la formule	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	45	$(\varepsilon')$, on peut supposer qu'ils y sont les mêmes que dans celle-ci: $\pm t\equiv\chi s$	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	46	$(\mathrm{mod}.b)$. Remplaçant $\pm t$ par le nombre $\chi s$ qui ne diffère de $\pm t$ que par un	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	47	multiple de $b$, il viendra:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	48	\[	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	49	\leg{\psi s+\chi s}{b}=\pm1.	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	fr	p089.u03	50	\]	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	37	\par\indent	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	38	Since one has $\leg{p}{b}=1$, the congruence $\chi^2\equiv p\md{b}$ is possible and	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	39	has, as one knows, two roots between the limits $-\frac12b$ and $\frac12b$. Let us denote by	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	40	$\chi$ one of these roots taken at random. The equation $(\alpha')$ gives this congruence:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	41	$t^2\equiv ps^2\md{b}$. Comparing this with the preceding one, one has $t^2\equiv\chi^2s^2$	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	42	$(\mathrm{mod}.b)$. One concludes from this that $\pm t\equiv\chi s\md{b}$, the sign being sometimes positive,	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	43	sometimes negative and depending on the choice made between the two roots	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	44	of the congruence $\chi^2\equiv p\md{b}$. The signs being at will in the formula	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	45	$(\varepsilon')$, one may suppose that they are the same there as in this one: $\pm t\equiv\chi s$	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	46	$(\mathrm{mod}.b)$. Replacing $\pm t$ by the number $\chi s$, which differs from $\pm t$ only by a	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	47	multiple of $b$, one obtains:	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	48	\[	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	49	\leg{\psi s+\chi s}{b}=\pm1.	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
89	106	en	p089.u03	50	\]	qa/s03/source/p089_authority.png; full PDF 106; scope leaf 27; Comme on a: both roots between ±b/2, t²=chi²s², paired signs and substituting for ±t	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	3	\noindent	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	4	D'un autre côté, si l'on se rappelle que $b$ est de la forme $4n+3$, on tirera	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	5	de la formule $\pm t\equiv\chi s\md{b}$: $\pm\leg{t}{b}=\leg{\chi s}{b}$. Si l'on multiplie cette égalité	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	6	par la précédente, on aura, les signes étant les mêmes dans ces deux	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	7	formules:	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	8	\[	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	9	\leg{\chi(\chi+\psi)}{b}\leg{s^2}{b}=\leg{t}{b}	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	10	\]	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	11	ou, ce qui revient au même:	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	12	\[	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	13	\leg{\chi(\chi+\psi)}{b}=\leg{t}{b}.	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	fr	p090.u01	14	\]	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	CHECKED_AGAINST_PRINT	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	en	p090.u01	3	\noindent	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	en	p090.u01	4	On the other hand, recalling that $b$ is of the form $4n+3$, one obtains	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	en	p090.u01	5	from the formula $\pm t\equiv\chi s\md{b}$: $\pm\leg{t}{b}=\leg{\chi s}{b}$. Multiplying this equality	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	en	p090.u01	6	by the preceding one, one has, the signs being the same in these two	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	en	p090.u01	7	formulae:	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	en	p090.u01	8	\[	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	en	p090.u01	9	\leg{\chi(\chi+\psi)}{b}\leg{s^2}{b}=\leg{t}{b}	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
90	107	en	p090.u01	10	\]	qa/s03/source/p090_authority.png; full PDF 107; scope leaf 28; D’un autre côté: reciprocity sign, multiplying equations, cancelling s²	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not physical scan-line number. Manual source collation plus mechanical cross-layer math check; control lines encode source structure.
