printed_page	authority_pdf_page	layer	unit_id	edition_tex_line	tex_line	authority_evidence	status	note
79	96	en	p079.r28.par.020	5	\par\indent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	6	Let us denote by $a$ a prime number $4n+1$, and by $p$ a prime number likewise $4n+1$, and	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	7	moreover capable of being put under the form $t^2-au^2$. We can therefore put $p=t^2-au^2$ where	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	8	the number $t$, as is easy to see, is necessarily odd. One will find, as in paragraph 3, that if	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	9	one denotes by $2^\nu$ the highest power of 2 that divides $u$, one has	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	10	$\leg{u}{p}=\leg{2^\nu}{p}$, a relation which one will then change, as in the cited place, into	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.020	11	this one: $\leg{u}{p}=(-1)^{\frac{p-1}{4}}$.	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Désignons par a: setup, u factor2^ν and fourth-power result	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.021	13	\par\indent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.021	14	Décomposons actuellement le nombre impair $t$ en ses facteurs simples, en posant	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.021	15	$t=gg'g''\ldots{}\times hh'h''\ldots$, où les nombres premiers $g$, $g'$, $g''$, etc., $h$, $h'$,	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.021	16	$h''$, etc. sont tels que:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.021	13	\par\indent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.021	14	Let us now decompose the odd number $t$ into its simple factors, putting $t=gg'g''\ldots{}\times	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.021	15	hh'h''\ldots$, where the prime numbers $g$, $g'$, $g''$, etc., $h$, $h'$, $h''$, etc. are such	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.021	16	that:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; Décomposons: all written g/h factors	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	18	\begin{equation*}\tag{$\varepsilon$}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	19	\left\{	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	20	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	21	\leg{-a}{g}=1,& \leg{-a}{g'}=1,& \leg{-a}{g''}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	22	\leg{-a}{h}=-1,& \leg{-a}{h'}=-1,& \leg{-a}{h''}=-1,& \text{etc.}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	23	\end{array}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	24	\right.	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.014	25	\end{equation*}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	18	\begin{equation*}\tag{$\varepsilon$}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	19	\left\{	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	20	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	21	\leg{-a}{g}=1,& \leg{-a}{g'}=1,& \leg{-a}{g''}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	22	\leg{-a}{h}=-1,& \leg{-a}{h'}=-1,& \leg{-a}{h''}=-1,& \text{etc.}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	23	\end{array}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	24	\right.	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.014	25	\end{equation*}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; label (ε), brace and both three-entry rows	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.022	27	\par\noindent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; L’équation t²−au²=p donne immédiatement	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.par.022	28	L'équation $t^2-au^2=p$ donne immédiatement:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; L’équation t²−au²=p donne immédiatement	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.022	27	\par\noindent	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; L’équation t²−au²=p donne immédiatement	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.par.022	28	The equation $t^2-au^2=p$ gives immediately:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; L’équation t²−au²=p donne immédiatement	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.015	30	\[	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.015	31	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.015	32	\leg{-ap}{g}=1,& \leg{-ap}{g'}=1,& \leg{-ap}{g''}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.015	33	\leg{-ap}{h}=1,& \leg{-ap}{h'}=1,& \leg{-ap}{h''}=1,& \text{etc.}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.015	34	\end{array}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.015	35	\]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.015	36	Comparant ces relations aux précédentes il viendra:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.015	30	\[	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.015	31	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.015	32	\leg{-ap}{g}=1,& \leg{-ap}{g'}=1,& \leg{-ap}{g''}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.015	33	\leg{-ap}{h}=1,& \leg{-ap}{h'}=1,& \leg{-ap}{h''}=1,& \text{etc.}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.015	34	\end{array}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.015	35	\]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.015	36	Comparing these relations with the preceding ones, one obtains:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both −ap rows and following Comparant sentence	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.016	38	\[	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.016	39	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.016	40	\leg{p}{g}=1,& \leg{p}{g'}=1,& \leg{p}{g''}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.016	41	\leg{p}{h}=-1,& \leg{p}{h'}=-1,& \leg{p}{h''}=-1,& \text{etc.}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.016	42	\end{array}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.016	43	\]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.016	44	L'application de la loi de réciprocité donnera ensuite, $p$ étant de la forme $4n+1$:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.016	38	\[	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.016	39	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.016	40	\leg{p}{g}=1,& \leg{p}{g'}=1,& \leg{p}{g''}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.016	41	\leg{p}{h}=-1,& \leg{p}{h'}=-1,& \leg{p}{h''}=-1,& \text{etc.}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.016	42	\end{array}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.016	43	\]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.016	44	The application of the law of reciprocity will then give, $p$ being of the form $4n+1$:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both p rows and following reciprocal-law introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.017	46	\[	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.017	47	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.017	48	\leg{g}{p}=1,& \leg{g'}{p}=1,& \leg{g''}{p}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.017	49	\leg{h}{p}=-1,& \leg{h'}{p}=-1,& \leg{h''}{p}=-1,& \text{etc.}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.017	50	\end{array}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.017	51	\]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.017	52	d'où l'on conclut en multipliant:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.017	46	\[	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.017	47	\begin{array}{llll}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.017	48	\leg{g}{p}=1,& \leg{g'}{p}=1,& \leg{g''}{p}=1,& \text{etc.}\\[0.3em]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.017	49	\leg{h}{p}=-1,& \leg{h'}{p}=-1,& \leg{h''}{p}=-1,& \text{etc.}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.017	50	\end{array}	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.017	51	\]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.017	52	whence one concludes, by multiplying:	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; both reciprocal g/h rows and conclusion introduction	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.018a	54	\[	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; whole product equality and following sentence ending at h,	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.018a	55	\leg{gg'g''\ldots{}\times hh'h''\ldots}{p}=\leg{t}{p}=\pm1,	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; whole product equality and following sentence ending at h,	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.018a	56	\]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; whole product equality and following sentence ending at h,	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	fr	p079.r28.eq.018a	57	le signe supérieur ou inférieur ayant lieu selon que les nombres premiers $h$,	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; whole product equality and following sentence ending at h,	CHECKED_AGAINST_PRINT	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.018a	54	\[	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; whole product equality and following sentence ending at h,	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.018a	55	\leg{gg'g''\ldots{}\times hh'h''\ldots}{p}=\leg{t}{p}=\pm1,	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; whole product equality and following sentence ending at h,	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
79	96	en	p079.r28.eq.018a	56	\]	qa/s02/source/p079_authority.png; full PDF 96; scope leaf 17; whole product equality and following sentence ending at h,	FULL_STRUCTURAL_TRANSLATION_CHECKED	Editable TeX line, not a claimed physical scan-line number; control lines encode source structure. Manual source collation plus mechanical cross-layer math check.
