path_id,filename,status,additions,deletions,changes,top_category,lane_classification,r9_route_signal,source_or_ocr_signal,direct_r9_source_body_signal,classification_note,source_use_label
R9-9737E10C-PATH-0063,uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/SHA256SUMS.txt,added,11,0,11,uploader-transfer,olp_relation_function,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0064,uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/SOURCE_REVIEWER_EVIDENCE_COUNTS_6034C6B4.csv,added,12,0,12,uploader-transfer,olp_relation_function,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0065,uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/TOKEN_RESET_MUTUAL_WAKE_RULES_6034C6B4.csv,added,5,0,5,uploader-transfer,olp_relation_function,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0066,uploader-transfer/olp-relation-function-support-6034c6b4-reviewer-return-accounting-recovery-20260707/OLP_6034C6B4_REVIEWER_RETURN_ACCOUNTING_RECOVERY_20260707/ZERO_CLAIM_LEDGER_6034C6B4_REVIEW_ACCOUNTING.csv,added,12,0,12,uploader-transfer,olp_relation_function,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0067,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_B3_HANDOFF_BOUNDARIES_20260707.csv,added,3,0,3,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0068,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_BRANCH_DELTA_AND_STALE_19B2_ROWS_20260707.csv,added,3,0,3,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0069,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,added,6,0,6,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0070,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_README_LOGBOOK_STATE_ADDENDUM_20260707.md,added,18,0,18,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0071,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv,added,4,0,4,uploader-transfer,r2_pan_turkic,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0072,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/6034C6B4_VISIBLE_SIBLING_WAKE_FOLLOWUP_20260707.csv,added,2,0,2,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0073,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/ACTIVE_SESSION_STATE.md,added,12,0,12,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0074,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY.csv,added,2,0,2,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0075,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/HEARTBEAT_20260705.md,added,13,0,13,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0076,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/MANIFEST.csv,added,24,0,24,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0077,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/README.md,added,21,0,21,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0078,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/SESSION_LOGBOOK_20260705.md,added,7,0,7,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0079,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/SHA256SUMS.txt,added,23,0,23,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0080,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/VALIDATION.csv,added,12,0,12,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0081,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/active_recovery_searches_6034c6b4.csv,added,24,0,24,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0082,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/adverse_evidence_ledger_6034c6b4.csv,added,31,0,31,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0083,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/do_not_use_ledger_6034c6b4.csv,added,5,0,5,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0084,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/exact_source_row_blocker_table_6034c6b4.csv,added,16,0,16,uploader-transfer,r2_pan_turkic,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0085,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/fable_branch_weight_boundary_ledger_6034c6b4.csv,added,8,0,8,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0086,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/five_hour_reset_and_mutual_wake_rule_6034c6b4.csv,added,3,0,3,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0087,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/frontier_readback_6034c6b4.csv,added,2,0,2,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0088,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/source_return_recovery_crosswalk_6034c6b4.csv,added,24,0,24,uploader-transfer,r2_pan_turkic,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0089,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/source_use_ledger_6034c6b4.csv,added,16,0,16,uploader-transfer,r2_pan_turkic,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0090,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/visible_sibling_wake_scan_6034c6b4.csv,added,57,0,57,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0091,uploader-transfer/r2-pan-turkic-hard-blockers-6034c6b4-frontier-advance-recovery-20260707/R2_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/zero_row_preservation_6034c6b4.csv,added,12,0,12,uploader-transfer,r2_pan_turkic,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0092,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/B3_UPLOADER_READY_SUMMARY.csv,added,7,0,7,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0093,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/LOGBOOK_EXCERPT.md,added,7,0,7,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0094,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/MANIFEST.csv,added,12,0,12,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0095,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_DELTA_SUMMARY_BY_CLASS.csv,added,10,0,10,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0096,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_EXACT_CONTENT_GAP_ROWS.csv,added,7,0,7,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0097,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_FABLE_SOURCE_USE_ADVERSE_ROWS.csv,added,6,0,6,uploader-transfer,r7_malay_sea_pacific,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0098,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_FRONTIER_CORRECTION_ROWS.csv,added,3,0,3,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0099,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_FRONTIER_DIFF_PATH_LEDGER.csv,added,480,0,480,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0100,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_PRIOR_PACKET_SHA_REVERIFY.csv,added,13,0,13,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0101,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/R7_6034C6B4_SOURCE_USE_BOUNDARY_LEDGER.csv,added,5,0,5,uploader-transfer,r7_malay_sea_pacific,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0102,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/README.md,added,13,0,13,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0103,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/SHA256SUMS.txt,added,12,0,12,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0104,uploader-transfer/r7-malay-sea-pacific-6034c6b4-current-frontier-recovery-visibility-boundary-20260707/R7_6034C6B4_CURRENT_FRONTIER_RECOVERY_VISIBILITY_BOUNDARY_20260707/SUMMARY.json,added,17,0,17,uploader-transfer,r7_malay_sea_pacific,false,false,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0105,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/ACTIVE_SESSION_STATE.json,added,18,0,18,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0106,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_20260707.csv,added,2,0,2,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0107,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/HEARTBEAT_EXCERPT.md,added,11,0,11,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0108,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/LOGBOOK_EXCERPT.md,added,11,0,11,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0109,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/MANIFEST.csv,added,15,0,15,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0110,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/PACKAGE_VALIDATION_20260707.csv,added,8,0,8,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0111,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_BRANCH_COMPARE_ROWS_20260707.csv,added,2,0,2,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0112,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_COMMIT_SUBJECT_ROWS_20260707.csv,added,2,0,2,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0113,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,added,4,0,4,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0114,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_FABLE_SOURCE_USE_ADVERSE_ROWS_20260707.csv,added,3,0,3,uploader-transfer,r9_africa_horn_west_package_replay,true,true,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0115,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_R9_SOURCE_RETURN_CARRYFORWARD_ROWS_20260707.csv,added,8,0,8,uploader-transfer,r9_africa_horn_west_package_replay,true,true,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0116,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_ROUTE_ARTIFACT_INDEX_ROWS_20260707.csv,added,2,0,2,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0117,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_SOURCE_LIKE_PATH_ROWS_20260707.csv,added,1,0,1,uploader-transfer,r9_africa_horn_west_package_replay,true,true,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0118,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/R9_6034C6B4_VISIBLE_INBOUND_FRONTIER_ADVANCE_ROWS_20260707.csv,added,2,0,2,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0119,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/README.md,added,7,0,7,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0120,uploader-transfer/r9-africa-horn-west-6034c6b4-frontier-advance-recovery-20260707/R9_6034C6B4_FRONTIER_ADVANCE_RECOVERY_20260707/SHA256SUMS.txt,added,15,0,15,uploader-transfer,r9_africa_horn_west_package_replay,true,false,false,R9 uploader-transfer package replay of prior 6034 packet; not new source-body evidence,branch-visible path classification; not source certification
R9-9737E10C-PATH-0121,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/ACTIVE_SESSION_STATE.csv,added,2,0,2,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0122,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/B3_HANDOFF_BOUNDARY_ROWS_20260707.csv,added,8,0,8,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0123,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/B3_UPLOADER_READY_SUMMARY.md,added,7,0,7,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0124,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/BRANCH_COMMITS_19B2AB4B_TO_6034C6B4.csv,added,2,0,2,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0125,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/BRANCH_DELTA_CATEGORY_COUNTS_6034C6B4.csv,added,4,0,4,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0126,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/BRANCH_DELTA_LANE_COUNTS_6034C6B4.csv,added,10,0,10,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0127,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/BRANCH_DELTA_PACKAGE_ROOT_COUNTS_6034C6B4.csv,added,11,0,11,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0128,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/BRANCH_DELTA_PATH_CLASSIFICATION_19B2AB4B_TO_6034C6B4.csv,added,480,0,480,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0129,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/EXACT_BLOCKER_RECOVERY_ROWS_6034C6B4.csv,added,6,0,6,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0130,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/FINAL_READ_ONLY_VERIFICATION_6034C6B4.csv,added,7,0,7,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0131,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/HEARTBEAT_20260707.md,added,13,0,13,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
R9-9737E10C-PATH-0132,uploader-transfer/slavic-canonical-baseline-6034c6b4-current-frontier-authority-visibility-watcher-20260707/SLAVIC_6034C6B4_CURRENT_FRONTIER_AUTHORITY_VISIBILITY_WATCHER_20260707/INTERSLAVIC_STATE_C_AUTHORITY_VISIBILITY_6034C6B4.csv,added,3,0,3,uploader-transfer,slavic_watcher,false,true,false,non-R9 or cross-lane package visibility context,branch-visible path classification; not source certification
