"r3_current_frontier","source_refresh_label","source_refresh_scope","source_carrier_path","source_carrier_sha256","r3_boundary","current_head","ledger_record_id","source_table","source_path_or_category","source_use_label","positive_source_signal","adverse_or_gap_signal","gate_guard","label"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01481","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01481 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01481 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/kalman_bayesian_filtering_practical_bridge_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9B","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01481 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01481 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/kalman_bayesian_filtering_practical_bridge_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9B","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01482","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01482 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01482 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/micro_lie_theory_partial_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BL","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01482 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01482 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/micro_lie_theory_partial_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_BL","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01483","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01483 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01483 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/multi_sensor_fusion_embodied_ai_survey_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB1","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01483 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01483 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/multi_sensor_fusion_embodied_ai_survey_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB1","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01484","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01484 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01484 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/pysdr_ukrainian_sdr_dsp_selected_chapters.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMB","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01484 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01484 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/pysdr_ukrainian_sdr_dsp_selected_chapters.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMB","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01485","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01485 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01485 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/quaternion_eskf_sola_core_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_B","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01485 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01485 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/quaternion_eskf_sola_core_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINED_B","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01486","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01486 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01486 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/robust_student_t_filtering_roth_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMB","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01486 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01486 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/robust_student_t_filtering_roth_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMB","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01487","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01487 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01487 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/sdr_architecture_survey_core_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINE","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01487 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01487 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/sdr_architecture_survey_core_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed936 R3_9BBCB11B_COMBINE","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01488","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01488 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01488 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/wave_equation_controllability_zuazua_chapters_1_3_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed93","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01488 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01488 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/02_standalone_modules/wave_equation_controllability_zuazua_chapters_1_3_ukrainian.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf27855aed93","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01489","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01489 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01489 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/10-12 English Translation - al-Khwarizmi - Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01489 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01489 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/10-12 English Translation - al-Khwarizmi - Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01490","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01490 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01490 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/10-15 English Translation - Omar Khayyam - Treatise on Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01490 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01490 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/10-15 English Translation - Omar Khayyam - Treatise on Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01491","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01491 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01491 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/10-16 English Translation - Rosen - Algebra of Mohammed Ben Musa.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01491 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01491 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/10-16 English Translation - Rosen - Algebra of Mohammed Ben Musa.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
