"row_group","row_id","concept_id","english","source_artifact","source_path_or_url","source_basis","controlled_arabic_surface","persian_farsi_surface","dari_afghan_surface_or_gate","tajik_surface","urdu_hindustani_surface","bridge_surface","original_status","evidence_status","route_arabic_rtl_lane","route_persianate_farsi_lane","route_dari_afghan_lane","route_tajik_cyrillic_lane","route_urdu_hindustani_lane","route_pan_turkic_lane","route_adjacent_linear_algebra_lane","consumer_lane","consumption_action","native_review_required","term_promotion_allowed","bridge_promotion_allowed","translation_status","gate_notes"
"paper01_60_term_route_ledger","paper01_60term:definition","definition","definition","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=proof_grammar","تعريف","تعریف","","","","تعریف","source_backed_promotable_seed; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","consume_draft_support_review_only","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","arabic_rtl_lane; persianate_farsi_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=source_backed_promotable_seed | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | source-backed proof grammar"
"paper01_60_term_route_ledger","paper01_60term:invariant_theory","invariant_theory","invariant theory","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","نظرية الثوابت","نظریهٔ ناورداها","","","","نظریهٔ ناورداها","open_specialist_evidence_required; open_specialist_source_required; high_risk_bridge_placeholder","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=open_specialist_evidence_required | persian_farsi_status=open_specialist_source_required | bridge_status=high_risk_bridge_placeholder | high-risk bridge placeholder; do not promote or route as accepted surface | specialist source needed"
"paper01_60_term_route_ledger","paper01_60term:covariant","covariant","covariant","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","مصاحب","هموردا","","","","هموردا/کوواریانت","open_specialist_evidence_required; open_specialist_source_required; high_risk_bridge_placeholder","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=open_specialist_evidence_required | persian_farsi_status=open_specialist_source_required | bridge_status=high_risk_bridge_placeholder | high-risk bridge placeholder; do not promote or route as accepted surface | specialist source needed"
"paper01_60_term_route_ledger","paper01_60term:contravariant","contravariant","contravariant","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","مضاد التغاير","پادوردا","","","","پادوردا/کنتراواریانت","paper01_open_specialist_source_required; open_specialist_source_required; high_risk_bridge_placeholder","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=paper01_open_specialist_source_required | persian_farsi_status=open_specialist_source_required | bridge_status=high_risk_bridge_placeholder | high-risk bridge placeholder; do not promote or route as accepted surface | specialist source needed"
"paper01_60_term_route_ledger","paper01_60term:binary_form","binary_form","binary form","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","صورة ثنائية","صورت دوتایی","","","","صورت دوتایی","open_specialist_evidence_required; open_no_direct_hit; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=open_specialist_evidence_required | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | classical invariant theory"
"paper01_60_term_route_ledger","paper01_60term:ternary_form","ternary_form","ternary form","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","شكل ثلاثي","صورت سه‌متغیره","","","","صورت سه‌متغیره/سه‌تایی","paper01_open_specialist_source_required; open_no_direct_hit; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=paper01_open_specialist_source_required | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | Paper01-specific"
"paper01_60_term_route_ledger","paper01_60term:biquadratic_form","biquadratic_form","biquadratic form","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","شكل من الدرجة الرابعة","صورت درجهٔ چهارم","","","","صورت سه‌متغیرهٔ درجهٔ چهارم","paper01_open_specialist_source_required; open_specialist_source_required; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=paper01_open_specialist_source_required | persian_farsi_status=open_specialist_source_required | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | Paper01-specific; avoid quadratic confusion"
"paper01_60_term_route_ledger","paper01_60term:form_system","form_system","form system","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","منظومة الأشكال","دستگاه صورت‌ها","","","","دستگاه/سامانهٔ صورت‌ها","paper01_open_specialist_source_required; open_specialist_source_required; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=paper01_open_specialist_source_required | persian_farsi_status=open_specialist_source_required | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | Paper01-specific"
"paper01_60_term_route_ledger","paper01_60term:complete_system","complete_system","complete system","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","نظام كامل","دستگاه کامل","","","","دستگاه کامل","paper01_open_specialist_source_required; open_no_direct_hit; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=paper01_open_specialist_source_required | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | Paper01-specific"
"paper01_60_term_route_ledger","paper01_60term:relatively_complete_system","relatively_complete_system","relatively complete system","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","نظام كامل نسبياً","دستگاه نسبتاً کامل","","","","دستگاه نسبتاً کامل","paper01_open_specialist_source_required; open_specialist_source_required; high_risk_bridge_placeholder","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=paper01_open_specialist_source_required | persian_farsi_status=open_specialist_source_required | bridge_status=high_risk_bridge_placeholder | high-risk bridge placeholder; do not promote or route as accepted surface | Paper01-specific"
"paper01_60_term_route_ledger","paper01_60term:absolutely_complete_system","absolutely_complete_system","absolutely complete system","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","نظام كامل مطلقاً","دستگاه مطلقاً کامل","","","","دستگاه مطلقاً کامل","paper01_open_specialist_source_required; open_specialist_source_required; high_risk_bridge_placeholder","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=paper01_open_specialist_source_required | persian_farsi_status=open_specialist_source_required | bridge_status=high_risk_bridge_placeholder | high-risk bridge placeholder; do not promote or route as accepted surface | Paper01-specific"
"paper01_60_term_route_ledger","paper01_60term:modulus_not_module","modulus_not_module","modulus","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","مودول","مودول","","","","مودول","paper01_open_specialist_source_required; open_specialist_source_required; high_risk_bridge_placeholder","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=paper01_open_specialist_source_required | persian_farsi_status=open_specialist_source_required | bridge_status=high_risk_bridge_placeholder | high-risk bridge placeholder; do not promote or route as accepted surface | Paper01-specific; not algebraic module"
"paper01_60_term_route_ledger","paper01_60term:ground_form","ground_form","ground form","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","شكل أساسي","صورت پایه","","","","صورت پایه","paper01_open_specialist_source_required; open_no_direct_hit; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=paper01_open_specialist_source_required | persian_farsi_status=open_no_direct_hit | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | Paper01-specific"
"paper01_60_term_route_ledger","paper01_60term:factor","factor","factor","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","عامل","عامل","","","","عامل","not_in_arabic_spine; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","persianate_farsi_lane; adjacent_linear_algebra_source_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | factor/decomposition"
"paper01_60_term_route_ledger","paper01_60term:decomposition","decomposition","decomposition","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","تحليل/تفكيك","تجزیه","","","","تجزیه","not_in_arabic_spine; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","persianate_farsi_lane; adjacent_linear_algebra_source_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | factor/decomposition"
"paper01_60_term_route_ledger","paper01_60term:reducible","reducible","reducible","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","قابل للاختزال","فروکاستنی/تحویل‌پذیر","","","","فروکاستنی","not_in_arabic_spine; attested_needs_review; bridge_candidate_review_required","mixed_source_and_review_seed_from_recovered_ledger","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","persianate_farsi_lane; adjacent_linear_algebra_source_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=attested_needs_review | bridge_status=bridge_candidate_review_required | bridge candidate is comparator only; no bridge promotion | reduction terminology open"
"paper01_60_term_route_ledger","paper01_60term:reduction","reduction","reduction","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","ردّ/اختزال","فروکاست/کاهش","","","","فروکاست","not_in_arabic_spine; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","persianate_farsi_lane; adjacent_linear_algebra_source_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | reduction terminology open"
"paper01_60_term_route_ledger","paper01_60term:transvection","transvection","transvection","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=invariant_theory","ترانسفكشن","ترانسوکسیون","","","","ترانسوکسیون","paper01_open_specialist_source_required; open_specialist_source_required; high_risk_bridge_placeholder","mixed_source_and_review_seed_from_recovered_ledger","open_source_gate_do_not_consume","open_source_gate_do_not_consume","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","source_question_if_matching_translation_context","none_until_gate_closure","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=paper01_open_specialist_source_required | persian_farsi_status=open_specialist_source_required | bridge_status=high_risk_bridge_placeholder | high-risk bridge placeholder; do not promote or route as accepted surface | unpromoted placeholder"
"paper01_60_term_route_ledger","paper01_60term:finite","finite","finite","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","","متناهی","","","","متناهی","not_in_arabic_spine; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","persianate_farsi_lane; adjacent_linear_algebra_source_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | general math"
"paper01_60_term_route_ledger","paper01_60term:coefficient","coefficient","coefficient","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","","ضریب","","","","ضریب","not_in_arabic_spine; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","persianate_farsi_lane; adjacent_linear_algebra_source_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | polynomial/form terminology"
"paper01_60_term_route_ledger","paper01_60term:variable","variable","variable","R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\R3_ARABIC_FARSI_PERSIANATE_60_TERM_LEDGER_20260629T073239Z.json","cluster=algebra_general","","متغیر","","","","متغیر","not_in_arabic_spine; source_backed_seed; promotable_seed_with_review","mixed_source_and_review_seed_from_recovered_ledger","do_not_consume_not_in_arabic_spine","consume_farsi_draft_support_review_only","do_not_consume_from_farsi_comparator_independent_dari_gate_required","do_not_consume_from_farsi_comparator_independent_tajik_gate_required","separate_lane_no_inheritance","separate_lane_no_inheritance","consume_source_question_review_only","persianate_farsi_lane; adjacent_linear_algebra_source_lane","draft_source_evidence_only_no_term_or_bridge_promotion","true","false","false","draft_or_source_evidence_noncanonical","controlled_arabic_status=not_in_arabic_spine | persian_farsi_status=source_backed_seed | bridge_status=promotable_seed_with_review | bridge candidate is comparator only; no bridge promotion | polynomial/form terminology"
"hefferon_first_slice_linear_algebra_seed","hefferon_seed:linear_combination","linear_combination","linear combination","HEFFERON_LINEAR_ALGEBRA_FIRST_SLICE_TERM_SEED_20260629T160120Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_ALGEBRA_FIRST_SLICE_TERM_SEED_20260629T160120Z.json","src/gr/gr1.tex:@{source_file=src/gr/gr1.tex; local_path=sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr1.tex; line=77; snippet=A \definend{linear combination}\index{linear combination} of}","تركيب خطي","ترکیب خطی","","","","ترکیب/تركيب خطی","review_seed_no_promotion","hefferon_source_aligned_review_seed","consume_linear_algebra_draft_support_review_only","consume_linear_algebra_draft_support_review_only","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_review_only_no_persianate_merge","separate_lane_no_inheritance","consume_source_alignment_review_only","arabic_rtl_lane; persianate_farsi_lane; urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","linear_algebra_source_alignment_only_no_promotion","true","false","false","draft_or_source_evidence_noncanonical","seed_status=review_seed_no_promotion | risk=Must not become ordinary mixture/combination without the linear-algebra coefficient structure. | dari_review=ترکیب خطی | tajik_review=комбинатсияи хаттӣ | urdu_review=خطی ترکیب | central_asian_turkic_review=blocked_exact_source_required"
"hefferon_first_slice_linear_algebra_seed","hefferon_seed:linear_equation","linear_equation","linear equation","HEFFERON_LINEAR_ALGEBRA_FIRST_SLICE_TERM_SEED_20260629T160120Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\HEFFERON_LINEAR_ALGEBRA_FIRST_SLICE_TERM_SEED_20260629T160120Z.json","src/gr/gr1.tex:@{source_file=src/gr/gr1.tex; local_path=sources/non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/src/gr/gr1.tex; line=83; snippet=\definend{coefficients}\index{linear equation!coefficients}.}","معادلة خطية","معادلهٔ خطی","","","","معادله/معادلة خطی","review_seed_no_promotion","hefferon_source_aligned_review_seed","consume_linear_algebra_draft_support_review_only","consume_linear_algebra_draft_support_review_only","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_review_only_no_persianate_merge","separate_lane_no_inheritance","consume_source_alignment_review_only","arabic_rtl_lane; persianate_farsi_lane; urdu_hindustani_separate_lane; adjacent_linear_algebra_source_lane","linear_algebra_source_alignment_only_no_promotion","true","false","false","draft_or_source_evidence_noncanonical","seed_status=review_seed_no_promotion | risk=Equation vocabulary is stable in Arabic/Persian comparators but still needs local review in adjacent lanes. | dari_review=معادلهٔ خطی | tajik_review=муодилаи хаттӣ | urdu_review=خطی مساوات | central_asian_turkic_review=blocked_exact_source_required"
