source_root,relative_path,bytes,sha256_if_le_25MiB,open_license_hint
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/south_asia/urdu_arabic_script/ctan_polyglossia/source/polyglossia/LICENSE.txt,1134,C52AE6881D991DE9814329BF02FDE07BC5D47BDEEA495FC2EF8B65792FA60389,Permission is hereby granted
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/south_asia/urdu_arabic_script/ctan_polyglossia/source/polyglossia/README.md,1961,56FAAC4EB7C915E20AF50791B4DEDFAA618207132AB6B03F4A140B0856C71012,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/west_asia/arabic/ctan_sexam/source/sexam/README.txt,710,20F2911099CCB224BC3CEBEAF1B9F00837B0BCAD426DF5224266D9D3D9B85C30,LaTeX Project Public License
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/west_asia/persian/AlirezaKachouei_Linear-Algebra-Gilbert-Strang-Persian/source/Linear-Algebra-Gilbert-Strang-Persian-main/README.md,887,12D87EEA634D8C8637A4E59B9FBD688B603CF793A643DC5A2F53D5A80304B4EE,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/west_asia/persian/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/README.md,1745,3532FB3C3527AE9F78B1E41BDBF5291D6CD3F9CB5622256567AB3FD16834E4CD,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/west_asia/persian/SireJeff_linear-algebra-3blue1brown-notes/source/linear-algebra-3blue1brown-notes-master/README.md,5361,FDB060B1F3F54C9ED2A5234A6F2871E9C07AAA004DB767EEBFE9BFBDEB14E41B,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/west_asia/persian/SireJeff_linear-algebra-3blue1brown-notes/source/linear-algebra-3blue1brown-notes-master/persian_notes/README.txt,4098,ABAD3BBF6739637B98BD8442B1F5BEE82FA2A13277524193293EB751767BD748,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/west_asia/turkish/kadirhanpolat_probability-statistics/source/probability-statistics-master/README.md,5294,38B04265AE2FD2B3CB16BAD25FBEA7D18FEA0425D6DBFD0AC1701DD85C453C45,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/west_south_central_asia/arabic_script/ctan_arabtex/source/arabtex/readme.txt,4490,6770AD0352446E5455E2F7EB7E8026B3343BB6D60532451128F3B63DB2F4A385,LaTeX Project Public License
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/west_south_central_asia/arabic_script/ctan_arabtex/source/arabtex/doc/txt/readme.txt,4490,6770AD0352446E5455E2F7EB7E8026B3343BB6D60532451128F3B63DB2F4A385,LaTeX Project Public License
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T215200Z_asia_wide_tex_source_register/west_south_central_asia/arabic_script/ctan_arabxetex/source/arabxetex/README.md,1624,70CF9135CA0DEA962C56335C3ECFE8ECC18429F5BC47EE4BDD0E3BA824C05EF5,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T223403Z_pan_turkic_math_register/README.md,1520,C866AF0E2A743CFBD0B950EAF04205F8B7F2E5614816664B06A195E7AD86A750,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T224406Z_south_asia_split_register/README.md,1619,80A3C17B1295D9AA99F3CA713BBD67FA8F905C64F236A6EE7601D2BDC84ACF6B,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T225705Z_africa_first_pass_technical_access/README.md,1388,F02B0E8C77893226CD5C49C494D1D91F9D3FA0598174034035D5563169A9C08D,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T230952Z_r6_indigenous_creole_sign_access/README.md,1330,89E5D1B35DA4F15E3486327A329188463A3ADA028B6C3076E4A2F3C7CA226CE0,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/lbwang__CINTA-cn/CINTA-cn-master/README.md,1292,5D565D576309036686C3166589A3C8DDD9404457BBC9681A236CAC8669D42C4C,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/lbwang__CINTA-cn/CINTA-cn-master/codes/README.md,71,9195DB38E1D32177943DE16DCDD5946EEDE7BF41FC7BAD12BD24D7DB17DBA83A,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/lbwang__CINTA-cn/CINTA-cn-master/figures/README.md,70,6CEE58CAE68301006EFEE087468394696EA21E30C28A529022FBEC45F0C93E6F,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/lbwang__CINTA-cn/CINTA-cn-master/images/README.md,61,1A7B26765AEBBB44B8766C10650C4808C72AF4FF0F548A93BF39534AF87ADE04,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/lbwang__CINTA-cn/CINTA-cn-master/Notes/README.md,163,0E2F2BD8EBAABDA2ED87E23F7A16649A09B5B3D51FAB1FA710EAC7E04D9547DD,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/lbwang__CINTA-cn/CINTA-cn-master/sessions/README.md,137,E7505037CF788944FE978E7A4C8F37F10B9E04918FE70C0773BEBC6920234F67,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/lbwang__CINTA-cn/CINTA-cn-master/Slides/README.md,143,6A4E082AF7FFAF6061617701905DC151CB79B6F7E4544F0C2A4C68D651668226,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/lbwang__CINTA-cn/CINTA-cn-master/Slides/pdf/README.md,117,361C756C38454C3B4EEA460D2DC6A2EE088308219FBB7402F9ECB28163ADC5C8,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/Seasawher__hartshorne/hartshorne-master/README.md,72,331162B7CF5EDE0D1F86ED189FC3D8753D0924C58E7D7D48C6DB8125D46584E6,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/Seasawher__matsumura/matsumura-master/README.md,68,444400D0A05B4CC9CCAEA2BC596FE5C62D9ED22D3053D522ACC45F4296A24C69,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/wenweili__AlJabr-1/AlJabr-1-master/README.md,4647,175D570D44C339A75C013990A95D6CF30DF4EB04975BA9BA107A5D491E070028,CC BY
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_chinese_japanese_native_math/source_repositories/extracted/wenweili__AlJabr-2/AlJabr-2-master/README.md,4314,B16C0B27D50C1820BC9590D85FBCA5017BC0CD7E511821FD43CD363A09C16063,CC BY
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_french_spanish_native_math_register/unpacked_source_packages_expanded/spanish/2410.00616v1/raw/Copyright.txt,169,E0940096AA9952EAB3EA37438024133B6E831BE700369E5E30C860CFB1ECF1F6,LaTeX Project Public License
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628_french_spanish_native_math_register/unpacked_source_packages_expanded/spanish/2410.00616v1/raw/README.md,299,EE36B83FC8BD9B79AC33C590E3E371242729CE0E46E3BD13C63BCA06FDEB4252,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T013531Z_arabic_persianate_evidence_split/README.md,2168,1994C287C16C82398CB5AF9B145E37AFFAB200ED69E51492E9823D43AC247D10,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T023522Z_methodology_access_gain_interintelligibility/README.md,4478,FC2196F0E4A653056793033F75E4A833A343EA78DBE348EDF1009612300F9D4B,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T023522Z_r7_east_southeast_asia_pacific_closure/README.md,4291,712BE5E9BD81E25FD6CB004448A618541952B3A30EB6B6308DD8DF40E44E7AAF,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T023522Z_r8_eurasian_diaspora_local_standards/README.md,2959,19FEB55E5A577A4AF75B112BC5A3717981360D76C8D5E1BDF6DC96A66446E079,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T023522Z_r9_africa_deep_gap_extension/README.md,1257,068037E9DE6232615D1358535450F80B511B26B4F3746D3264E3155A7EDD221B,open source
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T040330Z_malay_indonesian_official_terminology_higher_algebra_expansion/README.md,1983,B02F77C3E5110CE5381E5430AEBF6D2271220526F87B1764A63E9AEE9AC8547E,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T043800Z_access_gain_cohort_method_expansion/README.md,4682,46C5C06227A73FD5155A7DAEE0710A78B896503489D58E0D99C9A94F24B8AC71,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T061500Z_r7_philippine_tai_hmong_austroasiatic_source_status/README.md,2539,74FDAAA162D9E2BCA0B67A046B1ECE2D3F49B053197627A09E3D2FE0EB73EA61,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071233Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electric-circuit-analysis-latex/electric-circuit-analysis-latex-master/README.md,64,8BEE174EE7C51C302AF4B065247C43D74D4208CF4C4549E28CD3354F26F5A207,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071233Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electric-circuit-analysis-latex/electric-circuit-analysis-latex-master/copy right/copyRight.odt,17927,8126942FF3C515B750C4F7BD3507E8BF927B2B60205EA7A3FE202AE1434BCEAC,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071233Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electric-circuit-analysis-latex/electric-circuit-analysis-latex-master/copy right/copyRight.pdf,26781,2517D89380BACED7A50E39E009481040CB836ED0AB911E799B476DF04A49D69D,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electric-circuit-analysis-latex/electric-circuit-analysis-latex-master/README.md,64,8BEE174EE7C51C302AF4B065247C43D74D4208CF4C4549E28CD3354F26F5A207,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electric-circuit-analysis-latex/electric-circuit-analysis-latex-master/copy right/copyRight.odt,17927,8126942FF3C515B750C4F7BD3507E8BF927B2B60205EA7A3FE202AE1434BCEAC,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T071835Z_r3_adjacent_asia_completeness_source_shelf/github_source_extracted/khalidyousafzai_electric-circuit-analysis-latex/electric-circuit-analysis-latex-master/copy right/copyRight.pdf,26781,2517D89380BACED7A50E39E009481040CB836ED0AB911E799B476DF04A49D69D,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T073000Z_r7_cjk_tibeto_burman_pacific_local_standard_decisions/README.md,2092,C2298BD165D523D3A5E8475C0DB1D3DCF75B0E46E40B46791960438C207A17BB,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T073500Z_r8_uralic_mongolic_caucasus_source_status/README.md,1432,EB29BC2FEF8EB084E5199BA4577CACD0BCAEB3C22FB196C58775F58F5542145A,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T080000Z_r8_diaspora_technical_standard_status/README.md,1482,A656518F3DDBE980364BE974C5B1DE73A3BDA9B2965C611BE4D1137B17B13AB3,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/README.md,2367,BFA0EDAC8667277B4543BBC3BAAD1B88DE48A73D57F9FFE714322A7753FA5A42,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/source_packages_extracted/cll_src/epub/epubcheck-4.0.1/COPYING.txt,1071,4288CD869BEA5F23370E723608FA6CAED7E6F211E06437793695EAE94C77D857,Permission is hereby granted
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/source_packages_extracted/cll_src/epub/epubcheck-4.0.1/README.txt,1587,AB7C5C9F4D0E69DB06F40C6339ECAF7F9BFC2E426F789B5D666BA4F0B6C6F214,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/source_packages_extracted/cll_src/epub/kindlegen/docs/chinese/Readme.txt,5058,4EAB4831248622874FDFAEFF60EF9287D994DFA145D6FCE5EEF0A0E2D78C5333,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/source_packages_extracted/cll_src/epub/kindlegen/docs/dutch/Readme.txt,5811,B6084F1843D342F2E8E55D003CF18F765FD8382ACCB603998F58009E3BA72D9B,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/source_packages_extracted/cll_src/epub/kindlegen/docs/english/Readme.txt,5039,1780764BE6F05B39ED8DFD1AF80B562C1F13D26A50A606C190AA9568AED49FEA,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/source_packages_extracted/cll_src/epub/kindlegen/docs/japanese/Readme.txt,7306,5B8B0927BDC0065AE82575F1B7BE86F10089726781E0CF3123402F393B74D8E5,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/source_packages_extracted/cll_src/official/README.md,9768,787963168BC1D429AEC33459C92690E396C3ECD2C51B7C8B424156A42E8B54CF,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/source_packages_extracted/pandunia_master_source/pandunia-master/LICENSE.md,14853,879254F7C92289D2293304CF88F5EE6CA5243859F057C66F83D587A8125A2306,Creative Commons
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T081242Z_r8_comparator_only_auxlang_boundary/source_packages_extracted/pandunia_master_source/pandunia-master/README.md,2816,D9C31E5005E50C83132C5B73534DEDF30910A476C02335498175E86A12D9B4D8,Creative Commons
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T090631Z_r9_nilo_sahel_great_lakes_source_status/README.md,1333,69E92D8D631B8E6071F206BEA6DB244A10D2A93B4B1AB40397E4F49C502C2E45,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T094030Z_r9_omotic_southern_african_non_bantu_status/README.md,1613,A9A1AD0A8F18B18DB5F58E3CEE6D5E6B09D91A982E2A00197B5921536166BCB3,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T151833Z_r9_west_african_horn_gap_integration/README.md,4285,CFFC237F19775DF689265A21C077CDA9D744C20F92C092572C2BEE7DB47F65C2,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629T151833Z_r9_west_african_horn_gap_integration/metadata/superseded_initial_failures/README.md,545,75C2C5A3E760E757F3CDF226C67FDE0339C8049212D28E0F63874D82811A4A75,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629t152111z_open_logic_project_source_first_intake/raw/LICENSE.md,17068,BB5E0179A1E9BDB55634A4303784CF73C297A1DCEE27B92CD546BF398075531C,creative commons
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629t152111z_open_logic_project_source_first_intake/raw/README.md,1843,5CAF9C104FD864181BE05951028041799AAAA9F3DD52321B678B944D1BE60176,open source
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629t152556z_aata_source_first_intake/raw/README.md,445,103A09088E2C074D7C7F8E1D67C8B0A83BF7E035C97F242424B9A6DB68E8318B,open source
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260629t155724z_hefferon_linear_algebra_source_first_intake/raw/README.md,4182,43477A2D800051B0206D44B206B2D59DEF490ACB0D74D694EF27D1E6AFEF5618,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630T080000Z_chinese_japanese_hardterm_source_retry/README.md,296,43CFC83DE46C32DE75CCC04DFCD2E74585CAA62AFF3FC0F4FF7E9E8058CB8DC4,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630T081000Z_japanese_representation_exact_source_retry/README.md,5319,D9B4C93C0D6D7245C4663A8410FF0A553B18CF2C4409B9898968933A48A4028D,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260630T083000Z_spanish_covariant_tex_broader_retry/README.md,11173,4B92CE357DDEF2F220703DDCD53AB4475CD4A661494B55F04529E6E7BAA21ECE,MIT License
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260702T182059Z_spanish_covariant_tex_strict_refresh/README.md,4412,4DD63BD6C80F55D00B69B7E43C4891E8BE030613FD4B17DDD21F607BB8A7951B,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260702T185300Z_controlled_arabic_invariant_covariant_register_refresh/README.md,2043,E7B76AD23C87EFDCCC12D288C35DE7A70C7891283F2A6096C20BBD2A34BEE9CA,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260702T212500Z_persianate_dari_tajik_invariant_algebra_refresh/README.md,1302,8AB62775801C1D8B3596D71A3B38419262B5D5BA10E1C5A62ED5921CC1600708,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T100927Z_french_invariant_covariant_register_refresh/README.md,3291,554BDEF0A53CDFE4787D3981E6962BC0BF00021819713691B1E42C306DCEA3E9,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T101500Z_ai_interlanguage_methodology_reference_shelf/README.md,3272,B67A0E3E3C9849BE2A6E47A4A366B1223F1ED7911D86D2643E280984D8F4223B,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T103604Z_spanish_algebra_noether_register_refresh/README.md,1556,01042F09548748F7BE6B93C7A2AB7369BAFD417AF3B43CE898F6065B65D218F4,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T105104Z_cjk_hardterm_source_refresh/README.md,1316,510AB6804083E716196621D8106087BE45BB7B8AB3DF1B155C5C03052F61AC1B,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260703T105104Z_cjk_hardterm_source_refresh/source_repositories/extracted/ayhe123__algebra-lecturenote/algebra-lecturenote-main/README.md,7899,A999A5B726001A2F2AACD0B14B376894812CAE526F4AE81A58BD1C6EFCF7C94A,CC-BY
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,zenodo_updates/20260628_record20836874/downloads/Noether_R124plus_LocalCodex_PostR124_Consolidated_WebDrop_20260624_extract_tex_audit/Noether_R124plus_LocalCodex_PostR124_Consolidated_WebDrop_20260624/README.md,2804,B7FDA76F9513319E537E6EFDFC31C65D6664D0F274BBE1BFCF47296BD870FDB1,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,README.json,150,E47ABC10BD92C10B808EC89FC42F8953957937B2F84E9E448EF0BC574EDF2ADD,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,recursive-audit-ra03/N_RA03_20260604/00_doc/README.md,180,B183C2661855F244ED42D0429D371E4CE3FAE47D3CCAF166A62DA0A1BD162563,
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\modern-latex-manuscripts-20260609-174659\sources\noether,translation_sources_and_renders/noether_current_english_translation_batches_01_10/README.txt,731,7AF571F0919CC71D3C64DDE8904CD6CC62F9CF540192391E23A1CA7A464BAE83,
