source_root,relative_path,extension,bytes,mtime_utc,category,sha256_if_le_25MiB
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/CombinatorialAnalysis/TheBasicsofCounting/TheProductRule/example3/question.tex,.tex,342,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,34E55891E7240F3DC3478B3794B723AA36328CA66CE86CC008012143BC728C25
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/CombinatorialAnalysis/TheBasicsofCounting/TheProductRule/example3/solution.tex,.tex,228,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,58DAF95630AECB6BEB6239D8B15858D86850B368710575D8CB9D5679DB70C9D7
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/CombinatorialAnalysis/TheBasicsofCounting/TheProductRule/example4/body.tex,.tex,103,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,4639DEFA057F5A94747A5D9A3A56985F0D51910A6F5210FE683E36833C2898C8
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/CombinatorialAnalysis/TheBasicsofCounting/TheProductRule/example4/question.tex,.tex,91,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,72E53BF45AC62DEDF0FC4091236B7DB82D76EE393A3A2D0513A3162AB98C3D0E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/CombinatorialAnalysis/TheBasicsofCounting/TheProductRule/example4/solution.tex,.tex,390,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,910C82C3BBDC72139041E49D8815BE0075F61FEEB5B5EBA350EC810273A99F78
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/CombinatorialAnalysis/TheBasicsofCounting/TheSumRule/body.tex,.tex,1445,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,A877C30A5A787F38EC4646F0825CDACBE3477716AC2D35EEDEF8F09C65F9DFB0
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/CombinatorialAnalysis/TheBasicsofCounting/TheSumRule/example1.tex,.tex,2285,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,A9E2F4F99877A6152E7950D38FA0735BFD72F93CE94B828CC326A3E60BE91AB8
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/body.tex,.tex,244,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,B4DC4743080663ADD42BFFCC8641E54CF4ADB01E3532595E9A4CAF16BAB55903
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/DoNotMakeMistakes/body.tex,.tex,85,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,D73F1E78F387FEC092C348F24D7B567C7302E4229BB75640D63AD0BB66CB3E82
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Exercises/1.tex,.tex,200,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,34AA8494B54CAD9A1902993054688EE309A2F68BDC7C2ED1C527B9C7BD973FED
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Exercises/23.tex,.tex,766,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,EFEE2808D08FAFEA3D4EB44C1AD46DBD3E5BB923FDC73BA8F446BBC490BF1D5D
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Exercises/29.tex,.tex,221,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,F73C06D4C1A0BB2A87B5BEE1FE528C70F59620E9132A3A3C8B28AE983235142A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Exercises/41.tex,.tex,694,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,B662F2271EE3508239A8ABD6B9E4E0D56D7035984A6BB7EEA333424E24EF6458
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Exercises/52.tex,.tex,1145,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,A11D1DCB1A42B544FEE6A55EE0A15B7943472558E6F72E9F84BC031A3C41A8F4
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Exercises/70.tex,.tex,496,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,F1EAD37247DC85E5FE940FB928294D7CC607FA0A9F6F3820853762804B7A9E4A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Exercises/88.tex,.tex,352,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,606BF3807373827BC073C2CD3F361AAF1DCE3B3F88E8EE048A438EDE8922D539
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Exercises/body.tex,.tex,103,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,49AC46CA7537626B764BBF42A501436D6D5C2E1C9C1522564B39F2474875D78B
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/body.tex,.tex,377,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,B7DF727D3E4898A7A57A7B5CFFB884F9A624AD64CE8460EE8D304F449D71C274
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/1/1.0.0.tex,.tex,918,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,11292BE1A9AA123FA5FD00AE0B40374C51233475CA6C0119BE2A0D846B237F96
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/1/1.0.tex,.tex,515,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,3CB6A21C88136727D73AA845AB0840A52B356AB020EB6AC31B2DC6A55AD8FDAF
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/2/2.0.0.tex,.tex,1039,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,25431F64C0DEA744D1D893458E19AA71C811287D3E8C933C963AD76D235D1EF2
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/2/2.0.tex,.tex,163,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,35E8FAF3A5B5A05361A29CF4DB80F02ADECD44BCD65760970BF36967DC25B637
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/3/3.0.0.tex,.tex,662,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,7979393542B5EF84118219DCA107DE1B826854117E69118C73679797D1228A12
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/3/3.0.tex,.tex,182,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,372B37D1BBE5638130F4DB220B040DC74CAFD552F921957CFCBDC7A2B74AD7B4
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/4/4.0.0.tex,.tex,647,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,7091C244D5245028B4BC5B0F438A8F854D08A0C2EF8E13A6F9C18B0544466E59
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/4/4.0.tex,.tex,121,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,CF8E58D91C938E36CDADCFEB9B33A4D2FC30C1256BAF2B12546F19D848D7F1F1
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/5/a.tex,.tex,347,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,D3B2BF4E0C4DE550752C5883D2BD1E84E0BD99C2BF369546DA9EC718917FDC6F
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Conclusion/Problems/5/q.tex,.tex,178,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,BF1D344DF6E990A67463476E02553BC6A55C3EA30279CF167E298F0A4B4C0123
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Induction/body.tex,.tex,50,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,AE15C76FA5671F6878E2471FC311A83A50845887D13A64318E3A8DD06155EC5E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Invariance/body.tex,.tex,50,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,AE15C76FA5671F6878E2471FC311A83A50845887D13A64318E3A8DD06155EC5E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Logic/body.tex,.tex,50,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,AE15C76FA5671F6878E2471FC311A83A50845887D13A64318E3A8DD06155EC5E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Logic/Problems/body.tex,.tex,92,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,83D95956CAF98C8EA43E94A5486964765E5E7A23BACCDC7A7022F2572FBB012D
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Logic/Problems/1/1.0.0.tex,.tex,2036,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,2352CD3CC7D0709C000A35EA0EB7C08EB3FEE3D6271BC5ADA539AF18CA3C34DB
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/Logic/Problems/1/1.0.tex,.tex,719,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,D38D913CBE34EF30571D71FF6F596F1021DB994FD2B7CE805FE96CD717F13394
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/NumberTheory/body.tex,.tex,51,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,7A3325458B8AB379ACE886098886CCBBFDF647CACF3879E7DE564D77FE376C4E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/body.tex,.tex,933,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,B5F72EB99C46DC651FA0AEE8100476A6998227E800D95E0F6673F0A892BC65B7
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/CatalanNumbers/body.tex,.tex,1403,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,01C353F6F5D22272478D353B8AD63FA0F88DDF7028E57BD4B5C3993EB0EB960C
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/CatalanNumbers/examples/1.tex,.tex,1697,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,6D7A26EB73768446FFF427BCD73EB6C4351BFBCBC66CA62C6B363FB4A250715F
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/CatalanNumbers/examples/2.tex,.tex,4916,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,4F5CAF8084E3A531414E25445DD95B471D2B7A590C246764D520C7DE4A26F26E
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/CatalanNumbers/examples/3.tex,.tex,3134,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,7F8A46EFB22FC97EA0A529BD2ED55929819290C06DD6460F10210D71733C0C59
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/CatalanNumbers/examples/4.tex,.tex,1962,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,FCB1CA5423968C03E23E9B4D4DAA5C7352925B2E9D9AF9CBF445184E2C296050
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/1.tex,.tex,829,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,763B2A8A25BC73D9FF30997BAC808E96634D80D73155BCF820B7D9FE412BB8D0
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/10.tex,.tex,295,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,67D999DE56DEE0B54B3A04FBF656526B82FAE6F6737EDAEDCFA5D67778EB051A
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/11.tex,.tex,487,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,A18155D158F18DA33DC1BCCE50250190FCC7C639DB5C94C99F9B783A210A77F5
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/12.tex,.tex,252,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,14F7241D5D67C4FA2A76E84940553BFB0B0DC5A11C1B1CDD5CD497A43DC52BB7
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/13.tex,.tex,777,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,17944C18F844FA0810B342E6941447A04563CDEF8F447C08492871C73220E9BD
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/14.tex,.tex,261,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,F46339209293CE7D2D84E7DC22E6455A818D00014480A3DA8937FC4A830006D8
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/15.tex,.tex,435,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,1E4F23A074C92F17C674FA959643ED955B52055B965C55AAEE3C8A9EAF45E70F
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/16.tex,.tex,361,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,2B26757B5F9E13A439F62A7625AFB7E4D457E207379ABB742339D5FB2F38B8D0
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/18.tex,.tex,241,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,7EA83AC7DAF0959A972ADD9C386DC0859E1B433F0D934CB6CE69153E3E3B8F02
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/19.tex,.tex,341,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,64555DC8B7D0162480358F25B85ADE623AFA2B64732DCE65F98DD05A5BC6A164
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/2.tex,.tex,241,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,8FEDA246F20EF86B5A9045B2ECED7E9C949892BD6552A098BFE7A755CE57BAD2
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/20.tex,.tex,367,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,199C74B430BB7572A12DD27E30FA03DD2B519D5F487766B2D933FE946E692D89
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/21.tex,.tex,319,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,980BB962C4E6199DBFE61686A4E2409DCAB264D9308859C985EEC8146FF71FE5
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/22.tex,.tex,168,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,05A2A51F38C1BEF6DD9FA07C065F43411A43F752FEA792E8CBAC683250155C7B
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/4.tex,.tex,530,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,0470592EC5797C571FC96E98F75F8ADEDC2DD18BA4C287587D0D38E64620A2C7
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/5.tex,.tex,377,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,3F28462A885EE80B473116A1C673C618F0886048C6882FEB6F62377C0AA944E4
C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources,non_slavic_reference_corpus/20260628T213451Z_deep_tex_source_register/persian_farsi/github/OpenBookshelf_DiscreteMathematics-Persian/source/DiscreteMathematics-Persian-master/Contents/RecursiveRelationships/Exercises/6.tex,.tex,408,2026-06-28T21:34:57Z,source_level_tex_latex_candidate,E525FAB3FD70210CD9C568AE7FEA573C443A7A9BEBB5A8F30763DBFF52CF0D71
