"dest","local_git_oid","local_sha256","bytes","root","kind"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/lexemes.jsonl","12ce3bff50122347a7d2fca8def551b1bacf5764","009670ae69ee28c5005c6c534869c55f6f327f0e8adba6f275648089661da0b2","2437","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/MANIFEST.csv","21a1fa64efc314617850ca6d48062ed0ef55b394","5ff97f94ea90a8163844c780549c2e48b13e510c38945a21f9e4e7c9890c3c00","5454","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/marginal_intelligibility.csv","124b9085a0cb06f0cab8db3378c30507678b1734","1b32510e55639ebd172c6ecf935f867a2b1ee29e0a79c94802b4a45898907c4b","4167","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/README.md","73bc69a728788fc10673e1262ceb042d8a1ee3ea","7385848ea132c7081f183a55d9478b30e6b383b212cbde9ebcb2f220f29db562","2726","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/rules_acknowledgement.md","36cdbda24b01c14dbe410441c7f53df74d1da5bc","b5eded5064ec24b97118b227a4caa39e5b2c6d7542b0573b02e43eae3c3c2d20","4655","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md","af03b591986141838fa725ec92ac41beac102398","bdfcfe1776d4217c3be1e74d6af42127e5e6cbc4d47675d8f94f80d358fed2eb","837","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SHA256_VERIFICATION_20260707.csv","73a5e131d3da4a48428c748c8b792cba78418c48","043f50c676d3b2ba7ebfb81e7d6848a4be1d0fc139a038da4c16b4bae015d173","5694","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SHA256SUMS.txt","8c6be340d0425564a71bc9a2b4cca48779c52063","546e4e0a673e0c306413bd12c55369308dcc61a3bd80bd0482add017e10d04cf","3214","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/source_documents.csv","14980b4aac095ad3e8251a745f1bec1737752c63","479336f2d88a42d261972068e75a2ba388293f370cf6ce7d0ed5dfa7968b4a13","63239","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_516ABAE3.csv","df9097172ca92fa0125e28d1a66d302821d66802","c8bf40fbed52ac59431a85a66c50133a2b650612e88f1fbfc7766e7f98b8d5f5","4735","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/source_use_ledger.csv","796bf43d26c988d353cc654b3ec8b53b867446c6","2e3a5e84e666f24b435c03153a5ed72be55c4ca5f774998fd6460ae3f68dcfab","3981","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SOURCE_WITNESS_SUBSET_BY_SUBLANE_516ABAE3.csv","b9a7b7e6b83a73ccb0a69ab659d0bc14789a8b48","c0f2a52f1474f891b114ef13f96337263f9434ec748a248c1ec0e763404b5976","15838","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_516ABAE3.csv","29fe717055c4bb15049fd1fbf4548a6e7a1a4aef","7e5139cddc48bdd6743205dc882d3e08f8b515d833a2a34cd15102aa3be6b373","16928","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SUMMARY_COUNTS_516ABAE3.csv","83c95570468adb9a08623695291353d4aa5c536c","6abdd73b3e41e3a1a6ec2f0e4c4b7c37af0567ea8ffc649797ab41f5c0e4c989","832","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_516ABAE3.csv","f2d946f9ae3b442375085aca529ff3d18f65f027","23599e939d2dd72bd75e409009731713daba6cf2e16d858f17a1ffc42e71affe","13237","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/word_weights.csv","06fd2ec88899939957e895f6811bcb7cca242c24","c79a02e76f4adb30efdb628e101ee17841e88cb51e79694256a64a872c65f757","4098","PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/B3_HANDOFF_BOUNDARY_ROWS_516ABAE3_PT_RETURN.csv","d7b0bc2764133792587fabc16bde2e54adb28e77","e7ee7dfaddfdd63206dca400941bd4e0c9ed7f3a202626f5f6d68b31af938d86","858","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/B3_HANDOFF_SENT_516ABAE3_PT_RETURN.md","df23b5a1e5347b37e8bba929af2abdbc7a28268c","fb902ae697517a8426ea94dabb304a09b13094cf946fe7c8d783068ac1400fbd","758","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/CHILD_PACKET_RETURN_ROWS_516ABAE3_PT.csv","b074b29a9ffff1bdeecb8e9e33b927a3b8cd4e1e","cbd3cdc949500bfc1af419a21c6097f8316237ebd39f6f6c95246e2662902004","1296","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/EIGHT_LANE_ROUTING_ROWS_516ABAE3_PT_RETURN.csv","6376c01453e9cf445dfa3a25a1d2854e937d2c84","ff3fb886dc17d848283853e7f96f147ac0ef08c632123477d81e7cee4ef544a3","2044","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_516ABAE3_PT_RETURN.csv","b6578c1adc778f24cbaff570d8b7871353742a14","af2f97d91f3d1679879d1b7dbfd5ef17eb49ec0acb5d78b6bd0e420eedeaabea","2479","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/MANIFEST.csv","4fff16fab4dc25eaf07e20ed95d482b9853b343e","ab14d2eafceebe59aec33c7c4eafe232b904c683e4f684484b3db529c29d55dd","1300","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/README.md","d1ba8583fa5d2f5276ebafc4e1557d617fe9de11","148dd93c876147cf117a9c3a9c82e08b594ab6aeb32ebc1baa0ed66b9f02f534","1870","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/SHA256SUMS.txt","e46092b23db0e2a3c1f36cc149e14bb6b848f8f8","fe481e64b653ebdeb046d3c7113b2c04bd840087b35f8cb8d62ae371df9c8646","955","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/SOURCE_BODY_STATUS_ROWS_516ABAE3_PT_RETURN.csv","4c477bb6e41731ade4172bf95164ab58d5839f40","d6feec49394e11dc3285ae63580fb79b3b97c71d8249fc4894482caa0fefa38c","1264","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_516ABAE3_PT_RETURN.csv","691ad2408f1581e8f97e64515af54aea0c3ba730","8abaa0f6caf2761889d7751f746ff3afc932c0cef25f40967aa58e945b6f8546","2126","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/SUMMARY.json","f0e08d4ea07a673d56b97f8335c737964ea4e5d9","819a6c79f78c0c8106a023ad9fc52237abad36788d9a78a7d2dd38808a4675e2","1246","NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","package"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/transfer-notes/OLP_516ABAE3_SOURCE_USE_FABLE_7748_ROUTE_20260707.md","b783069d4ce0cc0877b1dcbd0b5a9b665ca4004f","8980e5e8dca073fa0353482dee84ba50c57389bf569c6c569d71a5b6c169a1fa","1822","OLP_516ABAE3_TRANSFER_NOTES","supplemental-transfer-note"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/transfer-notes/OLP_516ABAE3_INTERLINEAR_TERMINOLOGY_7748_ROUTE_20260707.md","07d81d851129afec097d86e01d4ae8759e5453cd","2aabf27dcc017d0d09d390562a8bf22337c53b99f88d400f083c9be6fdc438fa","1934","OLP_516ABAE3_TRANSFER_NOTES","supplemental-transfer-note"
"uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/transfer-notes/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707.md","2f0af755cc7964e698af943659a918acd4a350a3","4a2fd2aaece51be665e1ea32564388a21e0b0a4c2876f3dfd027f1ca3afa2748","1963","OLP_516ABAE3_TRANSFER_NOTES","supplemental-transfer-note"
