"root","source_path","dest","bytes","sha256","classification","source"
"OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707\TOKEN_RESET_MUTUAL_WAKE_RULES_516ABAE3.csv","uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/TOKEN_RESET_MUTUAL_WAKE_RULES_516ABAE3.csv","1290","9e98ff901a060eb1cf19c14ddc47d1bfe8aedf63d4cdc1432c65e176eb9ed5e7","OLP 516ABAE3 review-boundary route support","manifest"
"OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707\ZERO_CLAIM_LEDGER_516ABAE3_REVIEW_ACCOUNTING.csv","uploader-transfer/olp-516abae3-7748-route-packet-set-20260707/OLP_516ABAE3_REVIEW_BOUNDARY_7748_ROUTE_20260707/ZERO_CLAIM_LEDGER_516ABAE3_REVIEW_ACCOUNTING.csv","1700","7e6ea69ec38254e54de0941f91bcbf23aad39110463fb5c6d0dbb7d853e8b38b","OLP 516ABAE3 review-boundary route support","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\516ABAE3_B3_HANDOFF_BOUNDARIES_20260707.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_B3_HANDOFF_BOUNDARIES_20260707.csv","1304","61d61161aabb958ca0b5ed293f741820915b40d6a9aa3e8d8186657a2cc4494e","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\516ABAE3_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","2530","619c5b6067f221fbc862010dcd15e7c4b6f7d51495dd2da27fdd34ef79f19f41","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\516ABAE3_FRONTIER_ROUTE_CONTEXT_ROWS_20260707.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_FRONTIER_ROUTE_CONTEXT_ROWS_20260707.csv","3047","7497b7db2e9a40898cc96c4b09ae7fefae4a6c8e63f485cc45ccf803ff548fec","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\516ABAE3_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","3067","4aaef0da75221d3c6fa129547941a4f9be469628e89063864f7d20e3d16e7a3d","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\516ABAE3_SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_20260707.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_20260707.csv","2320","4c45736f5147f6cdc3e3a780c68db9a6b3b3af926a8d2c67676d50a97591152c","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\516ABAE3_ZERO_CLAIM_LEDGER_20260707.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/516ABAE3_ZERO_CLAIM_LEDGER_20260707.csv","1194","0460c44fa0e1748af69c0ec9b4af76464472e9637b87a019d48faf856953f1cb","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\ACTIVE_SESSION_STATE.md","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","1224","e915eefee3a131d10061d4aec28c16f454eaa48fd0953f46c012b6cef1033a4f","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\adverse_evidence.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/adverse_evidence.csv","1604","5a9efbc1e398077b8c4d409b7206847ef4ea1bd0b824110d89899e60bfb145b0","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\B3_UPLOADER_READY_SUMMARY_516ABAE3.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_516ABAE3.csv","677","4765a8913ac337bfb0677e8c7301a071e16c54b806df3006d4a89ba26e7fe4ca","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\branch_weight_ledger.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/branch_weight_ledger.csv","5502","c42d2de54acfcd4886043f4bd13b0084b449f0c223f65f285da6a8db2500524a","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\do_not_use.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/do_not_use.csv","1913","43c2ef5560af679008bd3f0523980607f263ef827b3572acb8a20b73be297675","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_516ABAE3.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_516ABAE3.csv","8676","d6074dbbade4f7c13fdb0330aa78ce989b9029538155a2d5ffd96f72494a5682","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\EXACT_BLOCKERS_AND_RECOVERY_ROWS_516ABAE3.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_516ABAE3.csv","9523","b971563c3f5046eed65faa7de118bebfd47272310fd118aab044c2aa69605428","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\FABLE_FORMAL_OBJECT_CARRYFORWARD_516ABAE3.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/FABLE_FORMAL_OBJECT_CARRYFORWARD_516ABAE3.csv","5976","5db6585af04a30bcd3e5705a56d3ee2bb8ba9729666003725b28e035d28e6575","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","1140","616ebb2b763f5f9ec2779f0133a93690c9b9ef8cdab8895e8e6e1995a514f980","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\forms.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/forms.csv","10505","26022528eda2d81ec547b04f34e3b68cdb30a746401be44dc713a093f8d8a104","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\FRONTIER_DELTA_516ABAE3.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/FRONTIER_DELTA_516ABAE3.csv","1578","a9355dd6e67ddf80608c5aeb5e7defc318b881fbb1749c2489424cf115ca25b0","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\HEARTBEAT_20260707.md","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/HEARTBEAT_20260707.md","1255","38b7436078dd0edf4e5c176aa6b7e6c5bbc0d1e095a4e7957047566ee60d203c","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\languages.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/languages.csv","1507","4df41260b0318483b6960924f7f2a5356a2ea356c734c90fe51530039a18b57c","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\lexemes.jsonl","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/lexemes.jsonl","2437","009670ae69ee28c5005c6c534869c55f6f327f0e8adba6f275648089661da0b2","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\MANIFEST.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/MANIFEST.csv","5454","5ff97f94ea90a8163844c780549c2e48b13e510c38945a21f9e4e7c9890c3c00","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","package-control"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\marginal_intelligibility.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/marginal_intelligibility.csv","4167","1b32510e55639ebd172c6ecf935f867a2b1ee29e0a79c94802b4a45898907c4b","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\README.md","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/README.md","2726","7385848ea132c7081f183a55d9478b30e6b383b212cbde9ebcb2f220f29db562","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\rules_acknowledgement.md","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/rules_acknowledgement.md","4655","b5eded5064ec24b97118b227a4caa39e5b2c6d7542b0573b02e43eae3c3c2d20","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\SESSION_LOGBOOK_20260707.md","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md","837","bdfcfe1776d4217c3be1e74d6af42127e5e6cbc4d47675d8f94f80d358fed2eb","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\SHA256_VERIFICATION_20260707.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SHA256_VERIFICATION_20260707.csv","5694","043f50c676d3b2ba7ebfb81e7d6848a4be1d0fc139a038da4c16b4bae015d173","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","package-control"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\SHA256SUMS.txt","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SHA256SUMS.txt","3214","546e4e0a673e0c306413bd12c55369308dcc61a3bd80bd0482add017e10d04cf","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","package-control"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\source_documents.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/source_documents.csv","63239","479336f2d88a42d261972068e75a2ba388293f370cf6ce7d0ed5dfa7968b4a13","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_516ABAE3.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_516ABAE3.csv","4735","c8bf40fbed52ac59431a85a66c50133a2b650612e88f1fbfc7766e7f98b8d5f5","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\source_use_ledger.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/source_use_ledger.csv","3981","2e3a5e84e666f24b435c03153a5ed72be55c4ca5f774998fd6460ae3f68dcfab","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\SOURCE_WITNESS_SUBSET_BY_SUBLANE_516ABAE3.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SOURCE_WITNESS_SUBSET_BY_SUBLANE_516ABAE3.csv","15838","c0f2a52f1474f891b114ef13f96337263f9434ec748a248c1ec0e763404b5976","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_516ABAE3.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_516ABAE3.csv","16928","7e5139cddc48bdd6743205dc882d3e08f8b515d833a2a34cd15102aa3be6b373","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\SUMMARY_COUNTS_516ABAE3.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/SUMMARY_COUNTS_516ABAE3.csv","832","6abdd73b3e41e3a1a6ec2f0e4c4b7c37af0567ea8ffc649797ab41f5c0e4c989","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_516ABAE3.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_516ABAE3.csv","13237","23599e939d2dd72bd75e409009731713daba6cf2e16d858f17a1ffc42e71affe","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707\word_weights.csv","uploader-transfer/persianate-tajik-516abae3-current-head-recovery-20260707/PERSIANATE_TAJIK_516ABAE3_CURRENT_HEAD_RECOVERY_20260707/word_weights.csv","4098","c79a02e76f4adb30efdb628e101ee17841e88cb51e79694256a64a872c65f757","Persianate/Tajik 516ABAE3 source-use/gap/provenance current-head recovery","manifest"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\B3_HANDOFF_BOUNDARY_ROWS_516ABAE3_PT_RETURN.csv","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/B3_HANDOFF_BOUNDARY_ROWS_516ABAE3_PT_RETURN.csv","858","e7ee7dfaddfdd63206dca400941bd4e0c9ed7f3a202626f5f6d68b31af938d86","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","manifest"
"NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707\B3_HANDOFF_SENT_516ABAE3_PT_RETURN.md","uploader-transfer/non-slavic-core-516abae3-persianate-tajik-child-return-route-20260707/NON_SLAVIC_CORE_516ABAE3_PERSIANATE_TAJIK_CHILD_RETURN_ROUTE_20260707/B3_HANDOFF_SENT_516ABAE3_PT_RETURN.md","758","fb902ae697517a8426ea94dabb304a09b13094cf946fe7c8d783068ac1400fbd","Non-Slavic Core 516ABAE3 Persianate/Tajik child-return route","manifest"
