target_id,target_kind,scope,expose_number,section_context,visible_locator,visible_tex,component_relpath,upstream_line,rescribe_idx,printed_page,source_pdf_page,authority_layer,upstream_component_sha256,source_span_sha256,document_order
sga6.e00.eq.2-28,equation,e00,0,3,2.28,2.28,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1161,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,598146B55F775A94D970B140EE589CA3A801C5B9C3D7DF19CB28E098258CA74B,162
sga6.e00.sec.4.occ3,subsection,e00,0,4,4,4. Some technical results,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1166,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,BAD25F65FAED9A63631B83F7CE8748B73EA292C47524944F6F8FC40DA852E542,163
sga6.e00.eq.2-29,equation,e00,0,4,2.29,2.29,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1169,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2E72CD8C27E22964DB028B794937B3E79E5C4ED1568790D26A6465D916A0246D,164
sga6.e00.prop.2-9,prop,e00,0,4,2.9,Proposition 2.9.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1173,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,84FEBDC358EA15F912320838AF64376F2C88AA9798F351B01C9988B33254DA58,165
sga6.e00.cor.unnamed.occ4,cor,e00,0,4,unnamed,Corollary.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1189,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9789F9610EF1CD0B19DA3AA93ABF90445C0A9F335477BF355FC774F2EA51FC6E,166
sga6.e00.prop.2-10,prop,e00,0,4,2.10,Proposition 2.10.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1197,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,424CC9F6F448091EB195B37863C240015016B58D0A6AC439B94D9767B2B90CDD,167
sga6.e00.eq.2-30,equation,e00,0,4,2.30,2.30,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1198,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,26FD5E3BE12E5D346B79870FAE412FC55C0D07C303A27F630A17B59326B495FB,168
sga6.e00.lem.2-11,lem,e00,0,4,2.11,Lemma 2.11.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1233,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,870483E7FFC2C7578AF35E79C5AF6D13B25D09A33663881D77AC3B855DEAB57C,169
sga6.e00.cor.1,cor,e00,0,4,1,Corollary 1 to Proposition 2.10.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1241,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A756D843A954C5AC1C4B1D97F42C08B1BF7199D4E206F959B2C4E1726482387C,170
sga6.e00.cor.2.occ2,cor,e00,0,4,2,Corollary 2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1243,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,6EE199F6CF55018F7ABB512113D3EDB6D8D26AD38F3951320CFF70271EF752E6,171
sga6.e00.eq.2-31,equation,e00,0,4,2.31,2.31,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1248,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,AA731F0D07205E5A6B83F9D4A1430852E572F9577AC8E7C6DA27D7BD1F968842,172
sga6.e00.eq.2-31bis,equation,e00,0,4,2.31bis,2.31 bis,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1252,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FC493A9A02AE042758E44B1972F942B6DD1949325FE065D5FEA2629EF321BACD,173
sga6.e00.eq.2-32,equation,e00,0,4,2.32,2.32,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1256,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5974EC2F23255CA4662FE99E2B584D87C555C81D94958DA5ED15A43050B2BA99,174
sga6.e00.thm.2-12,thm,e00,0,4,2.12,Theorem 2.12.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1264,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C91F4F52086714A84D23FA42D883B7C5612721D66BFB48FDBCD09E0CA5BC300A,175
sga6.e00.eq.2-33,equation,e00,0,4,2.33,2.33,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1265,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,98A514C06CCCBA96DD9E4646E6D180DE2635965EFFB9F012DF4B9B331356BDF5,176
sga6.e00.cor.1.occ2,cor,e00,0,4,1,Corollary 1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1278,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,63EE2A5959CF35DC740A54BFCB88DBEB741E7EE89799EF119AF9DD933E8139E1,177
sga6.e00.eq.2-34,equation,e00,0,4,2.34,2.34,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1283,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F90CF045475D9C61B38F75B0B1A2B327C768C643731D079279AB442B2A09767C,178
sga6.e00.cor.2.occ3,cor,e00,0,4,2,Corollary 2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1292,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,6EE199F6CF55018F7ABB512113D3EDB6D8D26AD38F3951320CFF70271EF752E6,179
sga6.e00.prop.2-13,prop,e00,0,4,2.13,Proposition 2.13 (``cellular decomposition'').,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1301,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A72CECFA02A9CED48814C8A43BDBB44488D8B3BC78D05DC397D6BB2F666104F0,180
sga6.e00.thm.2-14,thm,e00,0,4,2.14,Theorem 2.14.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1312,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,CF2F778BEBADE6A90BF3B6C7B28575C7D66239C3FF6B49830107E979B5B32E28,181
sga6.e00.eq.unnamed,equation,e00,0,4,*,*,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1321,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FAF0EE63C52BA90890C6AF909AF55AE0D524B09E7276B8686FA8900B81407ABE,182
sga6.e00.lem.2-15,lem,e00,0,4,2.15,Lemma 2.15.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1327,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9577D95E630B5E00F369C0C1C7DAFB54AF790C898D8369F0B7B901283F5574A1,183
sga6.e00.lem.2-15.occ2,lem,e00,0,4,2.15,Lemma 2.15.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1342,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9577D95E630B5E00F369C0C1C7DAFB54AF790C898D8369F0B7B901283F5574A1,184
sga6.e00.sec.5.occ2,subsection,e00,0,5,5,5. Sheaf-theoretic definition of Chern classes. Application to the study of injection morphisms,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1354,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C25253DFB7AF133AFDCDD0BAC478E0B8A5B8D33CCE3C8F8A2E6D75ED66279351,185
sga6.e00.thm.2-16,thm,e00,0,5,2.16,Theorem 2.16.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1356,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A1F83780F77035F724794EADC18141FD7A050C3DF65B7F6BC8AC50C6DB210A12,186
sga6.e00.cor.1.occ3,cor,e00,0,5,1,Corollary 1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1364,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,63EE2A5959CF35DC740A54BFCB88DBEB741E7EE89799EF119AF9DD933E8139E1,187
sga6.e00.cor.2.occ4,cor,e00,0,5,2,Corollary 2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1370,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,6EE199F6CF55018F7ABB512113D3EDB6D8D26AD38F3951320CFF70271EF752E6,188
sga6.e00.eq.2-35,equation,e00,0,5,2.35,2.35,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1376,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D2AB2E0F491205760A95F6180F36694E0654BC2693223E07CB93A59906449365,189
sga6.e00.rem.unnamed.occ4,rem,e00,0,5,unnamed,Remark.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1387,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,4F8AA7E675158EEB98227CC05AC3BC065421C3EFE748D32613FF12AC687E9E62,190
sga6.e00.eq.2-36,equation,e00,0,5,2.36,2.36,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1404,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F943336086869033767BE2E406B6AA44AAEEB974574B3D702DC9935140376F97,191
sga6.e00.thm.2-17,thm,e00,0,5,2.17,Theorem 2.17.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1447,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,1E6D3FD8C0494510B2142467209DADC60372E346494BF832182E5AFF5ADEC997,192
sga6.e00.eq.2-37,equation,e00,0,5,2.37,2.37,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1448,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A67740D9722E8AF8AF1D5443256E40E9959BDD5C578FEDB579ADD91351071786,193
sga6.e00.cor.unnamed.occ5,cor,e00,0,5,unnamed,Corollary.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1454,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9789F9610EF1CD0B19DA3AA93ABF90445C0A9F335477BF355FC774F2EA51FC6E,194
sga6.e00.eq.2-38,equation,e00,0,5,2.38,2.38,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1455,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FF4A837DB82BEA1DDE8C6AE13B6588878B79D899D479091ED9F31F2C038B5789,195
sga6.e00.eq.2-37bis,equation,e00,0,5,2.37bis,2.37 bis,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1461,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,4B2F7D39AF5AB4620741D0FE4112FF34E8C5B1DD1E8A34E69441DD934180F3E6,196
sga6.e00.eq.2-38bis,equation,e00,0,5,2.38bis,2.38 bis,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1467,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F831AD6491448907C2AA212E3FB35C2555CC3C7B9D55860CAEF1AA1F04E015CB,197
sga6.e00.rem.unnamed.occ5,rem,e00,0,5,unnamed,Remarks.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1472,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DC9FAD60A2D3C90820803EB945149586724D699A7D21AE78286B824453008854,198
sga6.e00.sec.6.occ2,section,e00,0,6,6,6. The Riemann--Roch theorem,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1502,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,3C35BEC731EDBE398E29A64C0C99B4804E71A10E196D6A703AC091821A9F6169,199
sga6.e00.eq.2-39,equation,e00,0,6,2.39,2.39,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1505,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,43087BA10FEFCECD002B4E36B6533B50DD576D1DF5257E2E28FAAF5EB1300D26,200
sga6.e00.eq.2-40,equation,e00,0,6,2.40,2.40,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1531,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,547E1F70EE2F2AD1238AEFCAB09484D34381DEF8A9B7A9AC36D844BC2E7C44ED,201
sga6.e00.bibliographical-references,subsection,e00,0,bibliographical-references,bibliographical-references,Bibliographical references,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1564,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,B84135082C97993BB79AED6D6E30DC1C2A1E9BCBBABE638B84875B2C54A333DB,202
sga6.e00.proof-of-the-riemann-roch-theorem,section,e00,0,proof-of-the-riemann-roch-theorem,proof-of-the-riemann-roch-theorem,Proof of the Riemann--Roch theorem,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1571,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8221EDB372501E461AC3ACD7E01664577635A3F5FA69C31C7CEFB9E7CF4900C6,203
sga6.e00.reminder-of-notation,subsection,e00,0,reminder-of-notation,reminder-of-notation,Reminder of notation,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1576,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,38F5C37DC7B052B76F67A2BBE2679998457CC2C1FD11BB10404B4FC768655598,204
sga6.e00.riemann-roch-theorem,subsection,e00,0,riemann-roch-theorem,riemann-roch-theorem,Riemann--Roch theorem,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1617,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FCE42B3441F24AB47E66A299F45A6EE251ACC8E574310EC1B017C34FE3FD2594,205
sga6.e00.eq.1,equation,e00,0,riemann-roch-theorem,1,1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1619,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,56C1BBD7EBB8F06B34AEDEDCB9718B1BFF2CA739E250AE7928D8FB85F5C6730F,206
sga6.e00.lem.1,lem,e00,0,riemann-roch-theorem,1,Lemma 1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1626,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7C804030A53D07257C66BB0A31A05000ADB0B8BF95B11F099730860BC6BEB880,207
sga6.e00.eq.2,equation,e00,0,riemann-roch-theorem,2,2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1635,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,973D05A92A16B33D1B2CF1A5BB176C313D82B3A58A01521DBED84DF795DB45BF,208
sga6.e00.lem.2,lem,e00,0,riemann-roch-theorem,2,Lemma 2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1640,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,85F15A68D152BB4613CA04DBAA9A074EED924CE64B1E513A7632B694DA6EEFC1,209
sga6.e00.eq.3,equation,e00,0,riemann-roch-theorem,3,3,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1641,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,CDA4E269F7A399EED0BD9273EE1F4D0B3896705025693FD502DA541CF653C8BC,210
sga6.e00.eq.4,equation,e00,0,riemann-roch-theorem,4,4,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1647,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8435FC7A239FAF593C8795AA5B0E2068243FB9A97CF583DAFE1461055E296861,211
sga6.e00.eq.5,equation,e00,0,riemann-roch-theorem,5,5,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1653,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EFF66080E84C984E199DC713944DF4B06B7812DB0E068AE16AE153648BD3DD7A,212
sga6.e00.cor.unnamed.occ6,cor,e00,0,riemann-roch-theorem,unnamed,Corollary.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1657,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9789F9610EF1CD0B19DA3AA93ABF90445C0A9F335477BF355FC774F2EA51FC6E,213
sga6.e00.lem.3,lem,e00,0,riemann-roch-theorem,3,Lemma 3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1659,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,B833F45D2BF27D056857A88E8D9A2ECECFE3A9C4C1AE13A653005B15DF2336B0,214
sga6.e00.lem.4,lem,e00,0,riemann-roch-theorem,4,Lemma 4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1672,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7490C2798702F7CF697DD422057C531A5DFC61FDDF06C36945E5D8E470A01AE2,215
sga6.e00.eq.6,equation,e00,0,riemann-roch-theorem,6,6,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1674,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D917E31B4970B82C7A32AE0D92A579723E8F2582D3E8907BD82BC1BC7750F103,216
sga6.e00.eq.7,equation,e00,0,riemann-roch-theorem,7,7,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1676,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E3EC0ABBB0B6C5245125A809CF6226C158D471CBFF93FB1A8B4EA74FB90B6899,217
sga6.e00.eq.8,equation,e00,0,riemann-roch-theorem,8,8,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1677,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E525685685805890EEAF252DA2C28C73B6E2B8DDE9F2D68DAD018F0CFE908DD2,218
sga6.e00.eq.9,equation,e00,0,riemann-roch-theorem,9,9,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1679,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2475D451A84DE8A9040A079B83C5100ABA77491DBAB6593BFD2AD591FC8DE553,219
sga6.e00.eq.6bis,equation,e00,0,riemann-roch-theorem,6bis,6 bis,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1688,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,B05092ED6FB2D23C4F2BE8C4A8536C3056117FB6F498E6D53F9D72A7B144030C,220
sga6.e00.eq.10,equation,e00,0,riemann-roch-theorem,10,10,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1695,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,AA1336E691631C86020130853D4CC4982A057D4D10B6FB74447F51CE27580CD7,221
sga6.e00.eq.10bis,equation,e00,0,riemann-roch-theorem,10bis,10 bis,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1701,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E75D75E7FD3F2E2B7673FC11247E3A21ABBA6DE14062046DF38642F5800849AA,222
sga6.e00.eq.11,equation,e00,0,riemann-roch-theorem,11,11,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1708,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8F4C471DAD607101526203EDABCA9626F197A45719E66DD3E7BEA344A7A2564D,223
sga6.e00.eq.12,equation,e00,0,riemann-roch-theorem,12,12,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1712,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,69212158C1C244736ABB05FF88B8EA4939B2A0D8CD518E7C63711778802BED10,224
sga6.e00.eq.13,equation,e00,0,riemann-roch-theorem,13,13,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1719,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8490C4DC977EAC5AA5D0D0821948135C90A2503684637BCE8653B3FB851BA669,225
sga6.e00.rem.unnamed.occ6,rem,e00,0,riemann-roch-theorem,unnamed,Remark.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1730,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,4F8AA7E675158EEB98227CC05AC3BC065421C3EFE748D32613FF12AC687E9E62,226
sga6.e00.extract-from-a-letter-of-grothendieck,subsection,e00,0,extract-from-a-letter-of-grothendieck,extract-from-a-letter-of-grothendieck,Extract from a letter of Grothendieck,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1732,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,08302931CBA71BDE6A808BA48144C6DB83C96E8D18D495929BC64817CFCB9F98,227
sga6.e00.eq.9.occ2,equation,e00,0,extract-from-a-letter-of-grothendieck,9,9,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1734,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2475D451A84DE8A9040A079B83C5100ABA77491DBAB6593BFD2AD591FC8DE553,228
sga6.e00.eq.9bis,equation,e00,0,extract-from-a-letter-of-grothendieck,9bis,9 bis,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1738,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A368BF9C0A8682E54553EDAE1CB4B8365074A467F0F566818201A416831A0C07,229
sga6.e01.expose,section,e01,I,expose,I,Exposé I. Generalities on finiteness conditions in derived categories,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1750,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F5DD86C7DCD7B0C774889795F1C60F336406C7E6E3AAD33C103F163101170767,230
sga6.e01.sec.0,subsection,e01,I,0,0,0. Introduction,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1755,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,60D9AC9445C2BF50FC45CBA78596E9B61255E193BB65901E8B3B6193B93450B5,231
sga6.e01.sec.1,section,e01,I,1,1,1. Preliminary definitions,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1801,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,BBAB65BF5650D9C8DE2EDA7CAEAF00F9F36B8406AC12F79AA061234684BD29B0,232
